fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_1 14G,eye_maxHeight Vout_2 14G,eye_width_XY Vout_2 14G,eye_maxWidth Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxWidth Vout_2 14G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_2 56G,eye_maxWidth Vout_1 56G,eye_width Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G
3.294e-06,0.0005034,1.649e-09,1462.0,9.408e-13,975.6,-0.0197,-6.456,-1.414,-6.582,-10.24,1.745,-9.078,-12.99,-1.373,-13.15,-17.87,-7.606,-18.86,-25.48,-18.41,0.2454,0.3806,0.3214,1.077e-10,1.101e-10,1.084e-10,0.01342,0.08204,0.07269,9.757e-11,1.017e-10,1.011e-10,1.0,2.0,4.214e-11,0.05227,3.419e-11,4.195e-11,0.04402,0.2432,0.1963,4.187e-11,-0.01164,0.1233,3.852e-11,3.627e-11,0.0,0.005,5.853e-12,-0.1028,5.234e-12,0.0,0.0,-0.07357,0.006486,8.92e-12,3.146e-12,0.02141,-0.2266,5.332e-14,0.0,0.0,0.0,-0.1005,0.0,0.0,0.0,0.0001409,0.0009188,1.965e-13
6.181e-06,0.00124,2.01e-09,910.1,3.41e-13,587.9,-0.01963,-28.97,-24.27,-6.589,-35.57,-23.47,-9.098,-38.98,-28.41,-13.17,-45.32,-39.15,-18.88,-54.48,-53.82,0.5102,0.5302,0.5298,1.391e-10,1.402e-10,1.402e-10,0.07138,0.06219,0.06203,1.344e-10,1.371e-10,1.371e-10,1.0,2.0,6.612e-11,0.06025,5.986e-11,6.73e-11,0.05922,0.5329,0.5317,6.719e-11,0.02722,0.3909,5.547e-11,5.992e-11,1.874e-11,0.00134,2.342e-11,-0.1474,5.414e-12,2.344e-11,0.1538,-0.05092,0.0,0.0,0.0,0.151,-0.2294,1.128e-13,0.0,0.0,0.0,-0.03906,0.0,0.0,0.0,7.546e-05,0.004337,2.933e-13
4.742e-06,0.001899,1.515e-09,1328.0,6.816e-13,934.4,-0.01967,-55.46,-50.49,-6.585,-60.45,-46.57,-9.088,-58.04,-45.55,-13.16,-57.68,-48.59,-18.88,-60.62,-56.58,0.1905,0.2443,0.2296,1.143e-10,1.185e-10,1.184e-10,0.000675,0.001166,0.001013,1.222e-10,1.246e-10,1.24e-10,1.0,2.0,4.692e-11,0.0007987,5.077e-11,4.756e-11,0.0006637,0.177,0.1562,4.71e-11,0.0003621,0.05888,4.654e-11,5.084e-11,0.0,8.118e-06,3.934e-12,-0.131,2.674e-12,0.0,0.0,-0.0003679,0.0,0.0,0.0,0.005251,-0.1418,3.02e-14,0.0,0.0,0.0,-0.0008085,0.0,0.0,0.0,7.085e-07,0.0007365,6.286e-14
9.126e-06,0.001031,8.048e-10,454.0,8.172000000000001e-13,924.1,-0.01965,-2.691,-5.139,-6.61,0.7807,9.307,-9.119,-5.763,-1.222,-13.17,-15.13,-15.98,-18.87,-26.5,-33.15,0.3151,0.4475,0.4467,7.8e-11,9.187e-11,9.182e-11,-0.06088,0.1909,0.1873,1.406e-11,4.941e-11,4.907e-11,2.0,2.0,0.0,0.0,2.967e-13,0.0,0.008784,0.0,0.03798,3.353e-12,-0.4194,-0.2123,0.0,0.0,0.0,0.01324,3.119e-13,-0.3758,3.912e-13,0.0,0.0,-0.4742,0.0,0.0,0.0,0.002958,-0.3071,1.398e-12,0.0,0.0,0.0,-0.4567,0.0,0.0,0.0,0.00601,0.002099,3.641e-13
1.112e-06,0.002463,1.448e-10,203.0,2.8810000000000005e-13,762.3,-0.01978,-22.7,-44.63,-6.582,-25.09,-43.51,-9.07,-27.29,-45.49,-13.13,-31.25,-49.41,-18.82,-36.83,-55.03,0.05003,0.09984,0.0875,1.349e-10,1.367e-10,1.367e-10,0.004384,0.006285,0.005845,1.376e-10,1.38e-10,1.38e-10,2.0,2.0,5.753e-11,0.005236,6.549e-11,6.083e-11,0.004528,0.07137,0.06094,6.083e-11,0.002034,0.01383,6.466e-11,6.553e-11,1.411e-11,0.002491,1.894e-11,-0.02135,2.524e-11,1.901e-11,0.02746,-0.0008532,0.002654,2.543e-11,2.229e-11,0.02636,-0.04774,5.293e-13,0.0,0.0,0.0,-0.002849,0.0,0.0,0.0,1.229e-05,0.0001659,3.098e-13
4.903e-06,0.00128,2.396e-09,192.6,6.014e-13,852.0,-0.01972,-9.93,-19.86,-6.577,-4.135,-1.757,-9.081,-5.565,-2.099,-13.16,-8.565,-3.805,-18.9,-15.3,-10.95,0.4234,0.4148,0.4141,1.215e-10,1.251e-10,1.25e-10,0.255,0.09632,0.09549,1.132e-10,1.218e-10,1.216e-10,2.0,2.0,5.513e-11,0.108,4.471e-11,5.649e-11,0.1078,0.4399,0.413,5.618e-11,0.008757,0.3077,3.509e-11,4.485e-11,1.163e-11,0.1368,1.534e-11,-0.1347,1.215e-11,1.584e-11,0.1273,0.0007485,0.1397,1.217e-11,9.213e-12,0.127,-0.2757,2.511e-13,0.0,0.0,0.0,-0.3458,0.0,0.0,0.0,0.0007147,0.0001297,7.597e-14
8.843999999999999e-06,0.0005585,2.331e-09,935.1,3.097000000000001e-13,295.8,-0.01955,6.565,14.31,-6.607,0.5667,10.14,-9.12,-5.271,0.8731,-13.17,-14.51,-13.84,-18.87,-25.85,-31.05,0.3857,0.578,0.5348,1.181e-10,1.25e-10,1.25e-10,0.5841,0.6469,0.6468,1.232e-10,1.282e-10,1.282e-10,2.0,2.0,4.18e-11,0.2172,4.565e-11,4.757e-11,0.2167,0.3017,0.3013,4.753e-11,0.09811,0.06216,4.159e-11,4.565e-11,0.0,0.003056,4.589e-13,-0.3832,8.646e-13,0.0,0.0,-0.2356,0.0,0.0,0.0,0.002325,-0.2584,9.456e-14,0.0,0.0,0.0,-0.22,0.0,0.0,0.0,0.001177,0.001509,1.231e-13
2.002e-06,0.002361,1.34e-09,1498.0,4.236e-14,849.2,-0.02,-35.63,-31.31,-6.595,-41.74,-36.06,-9.083,-43.68,-36.08,-13.14,-47.26,-37.92,-18.84,-52.28,-43.31,0.01444,0.1045,0.07835,1.185e-10,1.261e-10,1.261e-10,6.901e-05,0.0003143,0.0002178,6.098e-11,8.329e-11,8.29e-11,1.0,2.0,4.855e-11,0.0,1.687e-12,5.221e-11,5.252e-06,0.06494,0.0524,5.219e-11,-0.0003073,0.02361,0.0,0.0,1.914e-11,5.733e-07,1.925e-11,0.01655,1.068e-13,1.967e-11,0.04578,-0.001509,0.0,0.0,0.0,0.03788,-0.01616,5.664e-13,0.0,0.0,0.0,-0.0008379,0.0,0.0,0.0,4.964e-06,0.003667,5.003e-12
9.704e-06,0.001147,3.669e-10,296.4,6.811000000000001e-13,369.7,-0.01963,-0.7576,-1.47,-6.605,-0.8157,5.319,-9.117,-7.044,-4.575,-13.17,-16.46,-19.41,-18.86,-27.9,-36.71,0.5845,0.7047,0.7046,1.346e-10,1.363e-10,1.363e-10,0.43,0.6328,0.6283,9.209e-11,1.079e-10,1.079e-10,2.0,2.0,3.859e-11,0.0,3.258e-12,4.579e-11,0.0106,0.2367,0.2314,4.562e-11,-0.4068,-0.1516,0.0,0.0,0.0,0.002373,5.651e-13,-0.2987,3.772e-13,0.0,0.0,-0.441,0.0,0.0,0.0,0.002566,-0.2806,6.563e-13,0.0,0.0,0.0,-0.4397,0.0,0.0,0.0,0.00433,0.001695,4.887e-13
7.331e-06,0.0008562999999999,1.171e-10,85.47,6.407000000000001e-13,316.8,-0.01969,-10.99,-22.01,-6.583,-10.86,-15.22,-9.093,-13.73,-18.46,-13.17,-20.57,-28.11,-18.87,-30.83,-43.0,0.6334,0.8355,0.8223,1.399e-10,1.403e-10,1.403e-10,0.245,0.2229,0.2229,1.185e-10,1.255e-10,1.255e-10,2.0,2.0,6.133e-11,0.2027,5.08e-11,6.381e-11,0.2011,0.531,0.53,6.375e-11,0.1663,0.1102,4.503e-11,5.08e-11,0.0,0.001229,8.164e-12,-0.3879,1.028e-12,0.0,0.0,-0.1203,0.0,0.0,0.0,0.001796,-0.3163,2.605e-13,0.0,0.0,0.0,-0.1032,0.0,0.0,0.0,0.0002471,0.002147,3.918e-13
3.328e-06,0.0005505,8.387999999999998e-10,260.6,8.392000000000001e-13,1291.0,-0.01974,-9.979,-19.97,-6.579,-6.041,-5.588,-9.074,-8.455,-7.917,-13.14,-12.6,-12.11,-18.85,-18.67,-18.48,0.1751,0.3351,0.2936,9.951e-11,1.058e-10,1.057e-10,0.1816,0.05111,0.05039,7.581e-11,8.51e-11,8.508e-11,2.0,2.0,4.09e-11,0.1056,2.348e-11,3.815e-11,0.09821,0.2198,0.1818,3.682e-11,0.1304,0.1153,2.599e-11,2.545e-11,0.0,0.004766,5.015e-12,-0.1334,2.758e-12,0.0,0.0,-0.01637,0.0,0.0,0.0,0.02628,-0.2389,1.756e-13,0.0,0.0,0.004628,-0.2107,6.01e-13,0.0,-5.997e-12,0.004227,0.001101,1.13e-13
4.118e-06,0.001612,2.5280000000000004e-09,965.3,4.239e-13,319.3,-0.01967,-35.43,-28.06,-6.583,-43.01,-31.44,-9.082,-45.67,-33.97,-13.15,-49.76,-39.89,-18.87,-55.36,-49.4,0.3691,0.4573,0.4325,1.269e-10,1.314e-10,1.314e-10,0.02107,0.02506,0.02409,1.29e-10,1.33e-10,1.329e-10,1.0,2.0,5.296e-11,0.02011,5.916e-11,5.717e-11,0.01828,0.3722,0.3256,5.717e-11,0.01215,0.2562,5.623e-11,5.918e-11,1.526e-11,0.005413,1.774e-11,-0.02454,1.857e-11,1.787e-11,0.1326,-0.004379,0.005445,1.883e-11,1.654e-11,0.1317,-0.2026,5.798e-14,0.0,0.0,0.0,-0.01019,0.0,0.0,0.0,4.465e-05,4.984e-05,5.569e-15
8.221e-06,0.001345,2.043e-09,191.0,2.803000000000001e-13,1491.0,-0.0197,-13.74,-27.47,-6.575,-3.343,-0.1546,-9.11,-5.244,-1.176,-13.18,-12.81,-12.16,-18.88,-22.58,-26.1,0.1992,0.2648,0.2646,1.142e-10,1.224e-10,1.223e-10,-0.4472,0.02965,0.01808,4.692e-11,1.325e-11,7.38e-11,2.0,2.0,3.787e-11,0.0,6.064e-12,4.447e-11,0.003736,0.2725,0.2636,4.446e-11,-0.4821,0.1045,0.0,0.0,-1.066e-11,0.0009151,5.69e-13,-0.2816,3.568e-13,5.663e-13,0.004354,-0.4007,0.0,0.0,0.0,0.001521,-0.2135,4.941e-13,0.0,0.0,0.003831,-0.3548,6.309e-13,0.0,-7.219e-12,0.003801,0.001139,1.951e-13
6.256e-06,0.001652,1.333e-09,163.1,1.931e-13,392.4,-0.01969,-6.36,-12.71,-6.577,-8.208,-9.877,-9.082,-7.445,-5.809,-13.17,-11.5,-9.561,-18.89,-20.07,-20.89,0.261,0.3236,0.3131,1.168e-10,1.243e-10,1.243e-10,0.07635,0.2002,0.1915,1.343e-10,1.369e-10,1.368e-10,2.0,2.0,4.602e-11,0.1825,6.166e-11,5.006e-11,0.1795,0.2372,0.2167,5.005e-11,0.02189,0.1568,5.801e-11,6.167e-11,0.0,0.129,2.886e-12,-0.1398,1.986e-11,0.0,0.0,-0.009686,0.1293,1.987e-11,1.531e-11,0.01295,-0.1489,6.436e-14,0.0,0.0,0.0,-0.1663,0.0,0.0,0.0,0.0002686,0.0003663,5.892e-14
7.227999999999999e-06,0.0008957999999999,1.58e-09,168.4,4.810000000000001e-13,711.8,-0.0197,-9.874,-19.76,-6.581,-4.981,-3.453,-9.098,-7.424,-5.754,-13.18,-13.42,-13.57,-18.88,-21.95,-24.92,0.557,0.5408,0.5405,1.194e-10,1.251e-10,1.251e-10,0.3148,0.1571,0.1553,9.807e-11,1.134e-10,1.134e-10,2.0,2.0,4.824e-11,0.158,3.017e-11,5.311e-11,0.152,0.4316,0.4243,5.305e-11,0.04788,0.2044,1.283e-11,3.019e-11,0.0,0.002135,3.109e-12,-0.4216,7.508e-13,0.0,0.0,-0.1895,0.0,0.0,0.0,0.004288,-0.2978,5.027e-14,7.026e-13,-7.744e-12,0.0,-0.2281,0.0,0.004852,0.0,0.0002221,0.0002998,1.061e-13
7.253e-06,0.001371,1.098e-09,288.8,6.473e-13,933.9,-0.01969,-6.657,-13.23,-6.589,-0.06731,6.78,-9.112,-4.478,0.771,-13.18,-12.57,-11.26,-18.88,-23.06,-26.6,0.3344,0.3698,0.3691,1.028e-10,1.125e-10,1.125e-10,0.296,0.08613,0.08471,7.256e-11,9.296e-11,9.284e-11,2.0,2.0,4.065e-11,0.0,1.105e-11,4.229e-11,0.06606,0.2662,0.264,4.178e-11,-0.3618,0.1317,0.0,0.0,0.0,0.002168,4.404e-14,-0.2787,6.075e-13,0.0,0.0,-0.5644,0.0,0.0,0.0,0.0005177,-0.2303,2.814e-13,0.0,0.0,0.0,-0.4696,0.0,0.0,0.0,0.002118,0.000283,1.262e-13
7.671e-06,0.001666,1.403e-09,895.0,3.594e-13,217.1,-0.01959,-38.27,-28.65,-6.595,-48.5,-37.11,-9.107,-53.39,-44.86,-13.17,-58.75,-55.55,-18.87,-64.89,-67.56,0.1724,0.3433,0.3126,1.032e-10,1.145e-10,1.144e-10,0.001881,0.01132,0.011,9.06e-11,1.05e-10,1.049e-10,1.0,2.0,1.832e-11,0.0,6.901e-12,3.003e-11,0.0001237,0.1001,0.1,2.991e-11,-0.009014,-0.02248,0.0,0.0,0.0,6.574e-05,4.787e-13,-0.1978,7.593e-13,0.0,0.0,-0.008343,0.0,0.0,0.0,0.0004031,-0.1641,1.863e-13,0.0,0.0,0.0,-0.006722,0.0,0.0,0.0,1.236e-05,0.0007421,2.366e-13
7.769e-06,0.0017,1.016e-09,1062.0,1.5740000000000004e-13,127.9,-0.01959,-44.47,-32.27,-6.596,-46.79,-36.03,-9.107,-47.58,-39.69,-13.17,-52.6,-49.66,-18.87,-61.35,-64.25,0.01662,0.2555,0.2302,7.741e-11,9.56e-11,9.549e-11,-0.0005405,0.003313,0.003117,6.648e-11,8.751e-11,8.738e-11,1.0,2.0,0.0,0.0,8.92e-13,0.0,1.682e-05,0.0,0.004961,1.704e-12,-0.003116,-0.18,0.0,0.0,0.0,1.864e-05,2.089e-13,-0.2193,1.849e-13,0.0,0.0,-0.003216,0.0,0.0,0.0,0.0005032,-0.1696,5.146e-13,0.0,0.0,0.0,-0.002577,0.0,0.0,0.0,2.23e-06,0.0008204,2.288e-13
7.319e-06,0.002214,1.406e-09,1011.0,1.941e-13,880.1,-0.0196,-51.26,-47.96,-6.594,-43.67,-31.65,-9.105,-47.1,-37.54,-13.17,-53.84,-49.91,-18.87,-62.7,-64.77,0.0589,0.09926,0.09192,1.313e-10,1.345e-10,1.345e-10,-0.000197,0.0,0.0001699,0.0,0.0,5.215e-11,1.0,2.0,6.267e-11,0.0,3.227e-13,6.395e-11,1.325e-06,0.06632,0.0625,6.367e-11,-0.0007792,-0.01103,0.0,0.0,1.22e-11,1.06e-06,1.883e-11,-0.05134,2.687e-13,1.887e-11,0.008621,-0.0005437,0.0,0.0,0.0,0.00856,-0.04092,1.664e-13,0.0,0.0,0.0,-0.0003681,0.0,0.0,0.0,8.122e-07,0.0002791,1.455e-13
3.392e-06,0.001873,1.893e-09,254.4,6.192000000000001e-13,822.0,-0.01973,-8.055,-15.89,-6.578,-4.196,-1.475,-9.075,-6.118,-2.787,-13.15,-9.444,-5.244,-18.87,-14.6,-9.085,0.2212,0.2884,0.2821,1.253e-10,1.281e-10,1.28e-10,0.04252,0.09964,0.09906,1.173e-10,1.245e-10,1.244e-10,2.0,2.0,5.459e-11,0.1082,4.963e-11,5.56e-11,0.1069,0.2452,0.212,5.56e-11,0.05709,0.1261,4.377e-11,4.974e-11,1.45e-11,0.1132,1.62e-11,-0.06564,1.79e-11,1.666e-11,0.07884,0.01762,0.1177,1.862e-11,1.612e-11,0.07733,-0.1552,2.216e-12,0.0,0.0,0.006115,-0.1641,2.365e-12,0.0,-1.29e-12,0.006075,0.001074,1.438e-13
9.685e-06,0.002333,2.0379999999999998e-09,319.3,1.1300000000000001e-13,108.3,-0.01954,-4.03,2.096,-6.605,-12.46,-7.497,-9.113,-17.9,-15.23,-13.17,-26.28,-27.67,-18.86,-36.92,-43.16,-0.05607,0.02849,0.02806,5.738e-11,8.17e-11,8.168e-11,-0.135,0.03693,0.03689,4.396e-11,7.148e-11,7.14e-11,1.0,2.0,0.0,0.0,1.341e-13,0.0,9.459e-05,0.0,0.0002742,7.759e-13,-0.122,-0.06858,0.0,0.0,0.0,0.0004645,3.822e-13,-0.04639,6.506e-13,0.0,0.0,-0.08972,0.0,0.0,0.0,0.0002243,-0.02978,3.06e-13,0.0,0.0,0.0,-0.05707,0.0,0.0,0.0,3.683e-05,3.627e-05,6.537e-14
9.519e-06,0.001423,1.1730000000000002e-09,1100.0,6.073e-13,1457.0,-0.01954,-46.99,-45.24,-6.603,-59.59,-48.26,-9.111,-60.36,-54.34,-13.17,-63.53,-63.36,-18.86,-68.93,-74.77,0.1598,0.2548,0.254,7.224e-11,8.982e-11,8.953e-11,0.000485,0.002754,0.002695,6.498e-11,8.324e-11,8.316e-11,1.0,2.0,9.58e-12,0.0,1.549e-12,1.664e-11,9.223e-06,0.02649,0.02616,1.311e-11,-0.002981,-0.1347,0.0,0.0,0.0,1.348e-05,3.883e-13,-0.2787,3.539e-13,0.0,0.0,-0.002414,0.0,0.0,0.0,0.002592,-0.2167,8.553e-14,0.0,0.0,0.0,-0.001971,0.0,0.0,0.0,4.09e-06,0.001139,1.708e-13
4.008e-06,0.001344,1.968e-09,1401.0,9.621000000000001e-13,604.2,-0.01968,-43.72,-36.38,-6.583,-50.85,-37.19,-9.082,-52.36,-39.46,-13.15,-54.28,-43.73,-18.87,-57.56,-51.29,0.4127,0.4939,0.4794,1.239e-10,1.261e-10,1.258e-10,0.004541,0.00571,0.005505,1.227e-10,1.26e-10,1.258e-10,1.0,2.0,5.005e-11,0.004884,5.135e-11,5.239e-11,0.004165,0.4035,0.3478,5.23e-11,0.001912,0.2092,4.985e-11,5.151e-11,0.0,0.0008159,1.028e-11,-0.1215,1.012e-11,0.0,0.0,-0.0009223,0.0008724,1.023e-11,8.689e-12,0.06145,-0.2763,1.015e-13,0.0,0.0,0.0,-0.003634,0.0,0.0,0.0,9.708e-06,0.001863,1.567e-13
6.228e-06,0.001514,1.562e-09,611.3,7.590000000000001e-13,1028.0,-0.01963,-20.14,-21.04,-6.589,-22.41,-11.26,-9.099,-25.97,-16.7,-13.17,-32.69,-27.44,-18.88,-42.75,-42.7,0.2562,0.3196,0.3186,1.043e-10,1.113e-10,1.113e-10,0.1493,0.1616,0.1611,6.866e-11,8.79e-11,8.79e-11,1.0,2.0,4.019e-11,0.1147,1.996e-11,4.185e-11,0.1124,0.2557,0.2554,4.045e-11,0.04069,0.1365,1.529e-11,2.006e-11,0.0,0.006987,1.199e-12,-0.2641,4.198e-13,0.0,0.0,-0.2755,0.0,0.0,0.0,0.002031,-0.2215,1.68e-13,4.749e-13,-7.098e-12,0.0,-0.2586,0.0,0.003139,0.0,0.002827,0.0009231,1.235e-13
1.691e-06,0.00191,1.94e-10,427.6,5.126000000000002e-13,1003.0,-0.01974,-8.76,-15.65,-6.579,-8.564,-8.014,-9.07,-10.96,-10.27,-13.13,-15.11,-14.49,-18.83,-21.25,-21.02,0.1414,0.2628,0.2311,1.249e-10,1.28e-10,1.278e-10,0.1082,0.1101,0.1101,1.07e-10,1.189e-10,1.188e-10,2.0,2.0,5.195e-11,0.126,4.716e-11,5.384e-11,0.1217,0.1933,0.1604,5.371e-11,0.06891,0.07258,4.413e-11,4.738e-11,1.301e-11,0.05366,1.493e-11,-0.06652,1.151e-11,1.51e-11,0.0594,-0.03565,0.05757,1.371e-11,1.297e-11,0.05749,-0.1436,1.305e-13,0.0,0.0,0.0,-0.1373,0.0,0.0,0.0,0.0001554,0.0003673,1.126e-13
5.166e-06,0.00179,1.973e-09,693.7,7.982000000000002e-13,1296.0,-0.01965,-31.17,-32.25,-6.585,-33.85,-22.26,-9.09,-36.89,-26.39,-13.17,-42.54,-35.04,-18.88,-51.23,-48.37,0.1289,0.2239,0.2231,1.037e-10,1.077e-10,1.075e-10,0.005903,0.03633,0.03609,7.785e-11,8.745e-11,8.737e-11,1.0,2.0,3.858e-11,0.03629,2.639e-11,3.863e-11,0.03492,0.1651,0.1476,3.781e-11,-0.02394,0.04804,2.212e-11,2.76e-11,0.0,0.0004138,2.893e-13,-0.1262,6.574e-13,0.0,0.0,-0.1193,0.0,0.0,0.0,0.001333,-0.1701,4.274e-13,0.0,0.0,0.0,-0.08034,0.0,0.0,0.0,0.0004498,0.0008049,1.369e-13
2.251e-06,0.0006848,9.809e-11,147.5,4.207e-14,461.6,-0.01974,-11.28,-22.6,-6.579,-17.4,-28.27,-9.068,-18.9,-28.81,-13.13,-21.13,-29.26,-18.82,-25.36,-32.14,0.0341,0.2325,0.1733,1.01e-10,1.137e-10,1.136e-10,0.00174,0.06734,0.04563,1.22e-10,1.285e-10,1.284e-10,2.0,2.0,3.136e-11,0.03501,5.47e-11,3.747e-11,0.02469,0.1007,0.07806,3.747e-11,0.001237,-0.03112,5.217e-11,5.471e-11,0.0,0.02612,2.053e-12,-0.09993,2.197e-11,0.0,0.0,0.01695,0.02871,2.246e-11,2.179e-11,0.008849,-0.1119,9.068e-12,0.0,0.0,0.01947,0.001358,9.082e-12,0.0,7.875e-12,0.01943,0.0001477,8.102e-14
9.043e-06,0.002287,1.5980000000000003e-09,1426.0,6.186000000000001e-13,691.1,-0.01988,-36.87,-29.76,-6.607,-52.37,-41.37,-9.11,-56.71,-50.81,-13.17,-62.87,-62.76,-18.87,-69.92,-75.78,0.001046,0.0633,0.0539,1.006e-10,1.089e-10,1.088e-10,-0.0001198,0.0,3.464e-05,0.0,0.0,2.257e-11,1.0,2.0,2.501e-11,0.0,1.571e-12,2.253e-11,1.818e-06,0.01135,0.009871,2.168e-11,-0.0002375,-0.0497,0.0,0.0,0.0,1.067e-06,1.653e-13,-0.04756,2.596e-13,0.0,0.0,-0.0002252,0.0,0.0,0.0,6.755e-05,-0.03389,1.059e-12,0.0,0.0,0.0,-0.0001397,0.0,0.0,0.0,6.706e-07,9.943e-05,1.615e-13
1.583e-06,0.001811,1.676e-09,840.3,5.358e-13,119.2,-0.01973,-24.47,-19.97,-6.58,-30.82,-25.54,-9.07,-33.21,-27.57,-13.13,-37.2,-31.42,-18.82,-42.75,-36.97,0.002813,0.2452,0.191,9.986e-11,1.129e-10,1.129e-10,0.008009,0.07824,0.06141,1.057e-10,1.168e-10,1.168e-10,1.0,2.0,2.81e-11,0.04084,4.058e-11,3.569e-11,0.03198,0.115,0.09072,3.557e-11,-0.00516,-0.01943,3.33e-11,4.075e-11,0.0,0.00476,1.912e-12,-0.1003,5.63e-12,0.0,0.0,-0.02018,0.0,0.0,0.0,0.003342,-0.1328,1.91e-13,0.0,0.0,0.0,-0.05045,0.0,0.0,0.0,0.0002653,0.001424,3.724e-13
7.283e-06,0.001584,1.366e-09,956.6,9.474e-13,979.6,-0.0196,-41.4,-38.08,-6.593,-48.28,-35.57,-9.105,-51.66,-42.55,-13.17,-57.07,-53.14,-18.87,-63.75,-65.59,0.2277,0.3134,0.3134,9.789e-11,1.034e-10,1.034e-10,0.003543,0.007773,0.007742,7.598e-11,8.689e-11,8.689e-11,1.0,2.0,2.647e-11,0.0009195,6.912e-12,2.777e-11,0.0009061,0.1403,0.1302,2.725e-11,-0.006742,0.004519,1.176e-11,1.518e-11,0.0,4.511e-05,2.592e-13,-0.2713,8.658e-13,0.0,0.0,-0.008599,0.0,0.0,0.0,0.0005471,-0.215,9.599e-14,0.0,0.0,0.0,-0.007094,0.0,0.0,0.0,6.665e-06,0.0003983,2.007e-13
7.392999999999999e-06,0.0016439999999999,1.796e-09,554.1,2.281e-13,642.0,-0.01961,-19.13,-18.37,-6.593,-23.7,-14.59,-9.105,-27.52,-19.07,-13.17,-34.95,-31.53,-18.87,-45.5,-47.74,0.3197,0.3534,0.3504,1.367e-10,1.382e-10,1.382e-10,0.2333,0.3109,0.3087,1.261e-10,1.317e-10,1.317e-10,1.0,2.0,6.526e-11,0.3053,4.794e-11,6.599e-11,0.2813,0.3125,0.2964,6.596e-11,0.1061,0.1776,3.786e-11,4.795e-11,1.18e-11,0.003851,1.702e-11,-0.1561,1.838e-12,1.714e-11,0.03617,-0.3004,0.0,0.0,0.0,0.035,-0.1411,3.353e-13,0.0,0.0,0.0,-0.209,0.0,0.0,0.0,0.0003281,0.001409,7.244e-13
4.421999999999999e-06,0.001572,2.4940000000000003e-09,1069.0,5.144e-13,1357.0,-0.01967,-41.8,-40.69,-6.583,-47.77,-34.84,-9.085,-49.92,-37.7,-13.16,-53.1,-43.45,-18.88,-57.63,-52.43,0.2678,0.2555,0.2549,1.159e-10,1.207e-10,1.206e-10,0.004442,0.004904,0.004899,1.056e-10,1.145e-10,1.145e-10,1.0,2.0,5.166e-11,0.006114,4.57e-11,5.288e-11,0.005907,0.2924,0.2755,5.223e-11,0.002771,0.202,4.364e-11,4.582e-11,1.124e-11,0.0005575,1.472e-11,-0.07509,1.017e-11,1.536e-11,0.1149,-0.004041,0.0005764,1.062e-11,7.282e-12,0.1143,-0.212,6.194e-14,0.0,0.0,0.0,-0.006306,0.0,0.0,0.0,1.3e-05,0.001026,1.166e-13
5.702e-06,0.001366,1.951e-09,1042.0,5.204e-13,303.3,-0.01964,-35.94,-27.28,-6.587,-44.43,-31.64,-9.095,-47.53,-36.29,-13.17,-52.51,-45.31,-18.88,-59.2,-57.37,0.5499,0.6371,0.6166,1.284e-10,1.325e-10,1.325e-10,0.02173,0.02594,0.02483,1.285e-10,1.325e-10,1.326e-10,1.0,2.0,5.329e-11,0.01526,5.633e-11,5.729e-11,0.01522,0.481,0.4519,5.721e-11,0.007724,0.2829,5.328e-11,5.641e-11,0.0,5.377e-05,9.178e-12,-0.2149,1.447e-12,0.0,0.0,-0.01187,0.0,0.0,0.0,0.0295,-0.2273,1.838e-13,0.0,0.0,0.0,-0.009143,0.0,0.0,0.0,2.365e-05,0.0001531,1.681e-14
