fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_height Vout_1 14G,eye_width_XY Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_1 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_2 28G,eye_width_XY Vout_2 28G,eye_width Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_2 28G,eye_maxWidth Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_height Vout_1 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G,eye_width_XY Vout_1 56G,eye_height Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width Vout_2 56G
1.138e-06,0.001094,9.454999999999999e-10,1067.0,3.8580000000000003e-13,489.8,-0.01975,-16.54,-14.68,-6.58,-21.58,-16.59,-9.069,-23.98,-18.77,-13.13,-28.03,-22.88,-18.82,-33.8,-29.06,0.1208,0.277,0.2382,1.3e-10,1.336e-10,1.336e-10,0.06453,0.1024,0.09325,1.395e-10,1.401e-10,1.401e-10,1.0,2.0,0.1891,0.08133,0.02451,0.02432,6.564e-11,0.07043,5.679e-11,6.388e-11,0.1576,5.194e-11,5.686e-11,6.564e-11,0.03919,1.655e-11,0.06926,-0.06107,0.03655,0.06409,1.193e-11,-0.01749,2.434e-11,2.06e-11,1.653e-11,2.435e-11,0.0,0.0,0.0,-0.1256,0.0,0.0001328,2.238e-14,-0.04209,0.0002001,9.888e-14,0.0,0.0
9.403e-06,0.002454,2.0710000000000004e-09,1165.0,2.959e-13,348.4,-0.01965,-56.28,-46.86,-6.604,-45.75,-35.11,-9.111,-49.96,-44.17,-13.17,-57.76,-57.88,-18.86,-67.25,-73.36,-0.01884,0.03023,0.02694,1.022e-10,1.138e-10,1.137e-10,-0.0003501,0.0,2.946e-06,0.0,0.0,4.637e-12,1.0,2.0,0.0,0.0,-0.0002857,-0.0347,5.653e-13,3.161e-07,1.912e-11,0.0,0.003163,0.0,0.0,0.0,0.0,0.0,0.0,-0.02748,5.489e-07,8.014e-05,0.0,-0.000226,1.377e-13,0.0,1.149e-13,0.0,0.0,0.0,0.0,-0.01986,0.0,3.742e-05,3.409e-13,-0.0001477,2.918e-07,1.181e-13,0.0,0.0
2.943e-06,0.002464,1.984e-09,236.3,3.154e-13,582.3,-0.01973,-7.702,-14.93,-6.577,-7.237,-7.291,-9.071,-8.312,-6.888,-13.14,-10.92,-7.966,-18.86,-14.72,-9.173,0.08608,0.1528,0.1383,1.402e-10,1.405e-10,1.405e-10,0.05517,0.08463,0.08458,1.354e-10,1.372e-10,1.371e-10,2.0,2.0,0.1193,0.08568,0.07443,0.03331,6.268e-11,0.0856,6.699e-11,5.999e-11,0.1054,6.569e-11,6.702e-11,6.27e-11,0.08196,2.595e-11,0.05602,-0.032,0.07217,0.05466,2.243e-11,0.03844,2.599e-11,2.375e-11,2.589e-11,2.604e-11,9.822e-12,0.0,0.03502,-0.07106,0.0,4.58e-05,5.809e-14,0.002633,0.03414,9.756e-12,0.0,9.422e-12
3.586e-06,0.001379,1.511e-09,1419.0,9.455000000000002e-13,1080.0,-0.01969,-44.87,-39.84,-6.582,-50.79,-37.37,-9.079,-52.24,-39.37,-13.15,-53.99,-42.95,-18.86,-56.8,-49.57,0.2009,0.356,0.3507,1.103e-10,1.14e-10,1.139e-10,0.001944,0.003594,0.003454,1.062e-10,1.11e-10,1.104e-10,1.0,2.0,0.2965,0.003581,0.001658,0.1527,4.142e-11,0.003092,4.349e-11,4.332e-11,0.2484,4.42e-11,4.397e-11,4.27e-11,0.0005851,0.0,0.0,-0.13,0.0005274,0.01487,0.0,-0.0009382,5.239e-12,5.053e-12,4.233e-12,6.408e-12,0.0,0.0,0.0,-0.2704,0.0,0.00119,1.315e-13,-0.003134,3.01e-05,1.724e-13,0.0,0.0
6.865999999999999e-06,0.001176,9.919e-10,1304.0,5.1640000000000014e-14,214.0,-0.01961,-40.94,-29.53,-6.592,-42.7,-32.24,-9.103,-42.28,-33.85,-13.17,-45.41,-41.04,-18.88,-53.1,-54.25,0.03734,0.3942,0.3324,8.377e-11,1.008e-10,1.007e-10,0.002256,0.006046,0.00476,7.224e-11,9.201e-11,9.181e-11,1.0,2.0,0.0,0.0,-0.002567,-0.1532,5.429e-13,4.485e-05,1.288e-11,0.0,0.02888,0.0,0.0,0.0,0.0,0.0,0.0,-0.2755,2.742e-05,0.002959,0.0,-0.006619,1.848e-13,0.0,4.793e-13,0.0,0.0,0.0,0.0,-0.2391,0.0,0.0003086,3.932e-14,-0.005043,1.901e-05,2.089e-13,0.0,0.0
1.883e-06,0.0006910999999999,1.94e-09,243.8,7.205e-13,688.3,-0.01975,-9.044,-18.11,-6.579,-8.996,-11.49,-9.069,-11.0,-13.03,-13.13,-13.79,-14.59,-18.81,-16.04,-13.71,0.2104,0.3997,0.3408,1.242e-10,1.276e-10,1.271e-10,0.1318,0.1431,0.1431,1.242e-10,1.273e-10,1.272e-10,2.0,2.0,0.2855,0.1653,0.08803,0.06098,6.143e-11,0.1377,5.375e-11,6.2e-11,0.2271,5.123e-11,5.419e-11,6.178e-11,0.1266,1.7e-11,0.1102,-0.07616,0.06685,0.103,1.53e-11,-0.01277,2.874e-11,2.889e-11,1.689e-11,2.886e-11,1.125e-11,0.0,0.08816,-0.1606,0.0,0.00267,9.018e-13,0.07761,0.0844,1.109e-11,0.0,1.082e-11
6.816e-06,0.0008717,1.052e-09,821.9,5.663e-13,280.2,-0.01961,-4.684,2.657,-6.592,-10.24,0.8891,-9.104,-14.22,-5.339,-13.17,-21.65,-17.37,-18.88,-32.27,-33.65,0.6018,0.8058,0.758,1.323e-10,1.353e-10,1.352e-10,0.5787,0.6353,0.635,1.387e-10,1.395e-10,1.395e-10,1.0,2.0,0.5121,0.4948,0.3141,0.1674,6.724e-11,0.4811,5.925e-11,6.586e-11,0.5078,5.741e-11,5.927e-11,6.726e-11,0.0,0.0,0.0,-0.4372,0.06069,0.0005941,0.0,-0.3548,9.947e-12,0.0,1.177e-12,0.0,0.0,0.0,0.0,-0.304,0.0,0.00167,2.538e-13,-0.2624,0.0009033,1.726e-13,0.0,0.0
2.924e-06,0.001655,3.548e-10,14.14,7.135e-13,736.0,-0.01974,-32.22,-64.48,-6.579,-28.13,-49.81,-9.07,-28.33,-47.72,-13.13,-28.43,-43.85,-18.83,-29.04,-39.41,0.295,0.3699,0.3545,1.258e-10,1.283e-10,1.282e-10,0.01116,0.00779,0.007777,1.267e-10,1.309e-10,1.309e-10,2.0,2.0,0.3022,0.008782,0.01271,0.1492,6.136e-11,0.008542,5.452e-11,6.043e-11,0.2637,5.3e-11,5.462e-11,6.139e-11,0.01466,1.456e-11,0.07977,-0.09932,0.01417,0.07902,1.292e-11,0.01373,2.912e-11,2.88e-11,1.455e-11,2.945e-11,1.397e-11,0.0,0.02029,-0.1853,0.0,0.0005369,7.344e-14,0.01288,0.02029,1.393e-11,0.0,1.321e-11
9.868e-06,0.0007282,1.681e-09,155.0,5.800000000000002e-13,1149.0,-0.01969,-13.33,-26.66,-6.592,-5.364,-4.183,-9.111,-9.924,-10.77,-13.17,-17.44,-21.73,-18.87,-26.4,-34.01,0.2776,0.3944,0.394,7.359e-11,9.163e-11,9.163e-11,0.08528,0.01258,0.003625,2.687e-11,3.425e-12,4.163e-11,2.0,2.0,0.01739,0.0,-0.03578,-0.213,2.534e-12,0.007831,7.54e-12,0.0,0.01049,6.841e-12,1.195e-11,0.0,0.0,0.0,0.0,-0.4018,0.004387,0.00114,0.0,-0.1409,8.907e-13,0.0,1.075e-13,0.0,0.0,0.0,0.0,-0.2907,0.0,0.0007532,2.453e-13,-0.1784,0.004138,4.187e-13,0.0,0.0
9.074e-06,0.001476,1.759e-09,1024.0,5.259e-13,1448.0,-0.01956,-45.07,-44.12,-6.601,-58.81,-46.99,-9.111,-59.59,-52.88,-13.17,-62.65,-61.74,-18.87,-67.99,-73.05,0.196,0.2456,0.2449,8.349e-11,9.804e-11,9.797e-11,0.0004756,0.003589,0.003584,6.658e-11,8.675e-11,8.673e-11,1.0,2.0,0.09745,0.0,-0.004086,-0.0303,4.048e-12,6.739e-05,2.53e-11,0.0,0.09419,2.265e-11,2.599e-11,0.0,0.0,0.0,0.0,-0.2505,1.676e-05,0.0001659,0.0,-0.003848,1.273e-13,0.0,3.664e-13,0.0,0.0,0.0,0.0,-0.2115,0.0,0.0005719,1.114e-13,-0.003199,2.3e-05,1.367e-12,0.0,0.0
9.904e-06,0.001294,9.537e-10,242.8,1.5190000000000001e-13,873.6,-0.01967,-7.898,-15.77,-6.581,-5.407,-4.171,-9.115,-7.086,-4.66,-13.17,-16.3,-19.15,-18.87,-27.46,-35.88,0.274,0.3794,0.3685,1.331e-10,1.354e-10,1.354e-10,-0.3252,0.1155,0.0559,1.383e-10,1.393e-10,1.393e-10,2.0,2.0,0.3555,0.07926,-0.2443,0.2171,3.045e-11,0.03705,5.891e-11,1.261e-11,0.3551,5.605e-11,5.893e-11,1.729e-11,0.0,0.0,0.0,-0.2339,0.0008345,0.001799,0.0,-0.2914,3.235e-13,0.0,3.54e-12,0.0,0.0,0.0,0.0,-0.1548,0.0,0.003227,6.964e-13,-0.2198,0.0003204,1.456e-13,0.0,0.0
8.669e-06,0.001451,2.516e-09,1428.0,2.5200000000000004e-13,600.9,-0.01957,-51.66,-43.66,-6.6,-44.45,-32.21,-9.11,-48.68,-41.08,-13.17,-56.23,-54.5,-18.87,-65.35,-69.63,0.3976,0.438,0.4375,1.35e-10,1.37e-10,1.37e-10,-0.002263,0.0006594,0.0005535,4.004e-11,7.23e-11,7.203e-11,1.0,2.0,0.3821,0.0,-0.003461,0.2386,8.291e-13,2.158e-05,6.473e-11,0.0,0.3815,6.368e-11,6.481e-11,0.0,0.0,0.0,0.0,-0.2899,1.97e-05,0.0003225,0.0,-0.003399,5.649e-13,0.0,1.745e-12,0.0,0.0,0.0,0.0,-0.1706,0.0,0.00188,2.371e-13,-0.002255,2.862e-06,2.964e-13,0.0,0.0
2.17e-06,0.0009677999999999,4.02e-10,885.6,6.136e-13,828.7,-0.01972,-10.13,-9.055,-6.58,-13.03,-4.771,-9.072,-15.54,-7.226,-13.14,-19.84,-11.85,-18.84,-26.32,-19.51,0.2989,0.4073,0.3737,1.233e-10,1.26e-10,1.259e-10,0.2124,0.2011,0.2005,1.1e-10,1.175e-10,1.175e-10,1.0,2.0,0.3187,0.2203,0.1361,0.1522,4.907e-11,0.1937,5.384e-11,4.711e-11,0.2678,5.377e-11,5.441e-11,4.98e-11,0.08543,1.727e-11,0.1157,-0.09888,0.07547,0.1127,1.466e-11,-0.05764,1.268e-11,1.251e-11,1.634e-11,1.395e-11,0.0,0.0,0.0,-0.2248,0.0,0.0003697,6.148e-14,-0.1691,0.001222,1.939e-13,0.0,0.0
8.231999999999998e-06,0.0008138999999999,1.525e-09,760.0,2.397000000000001e-13,1119.0,-0.01963,-3.473,-4.016,-6.598,-2.832,7.59,-9.117,-8.016,-0.6725,-13.18,-16.88,-15.11,-18.87,-28.14,-32.3,0.3271,0.398,0.3978,1.262e-10,1.309e-10,1.309e-10,0.1466,0.2491,0.2491,1.063e-10,1.193e-10,1.193e-10,1.0,2.0,0.4032,0.0,-0.1716,0.1451,2.936e-11,0.2012,5.073e-11,0.0,0.3999,4.332e-11,5.073e-11,0.0,0.0,6.953e-13,0.004607,-0.3399,0.001587,0.004076,-3.605e-12,-0.3415,3.101e-13,0.0,1.648e-12,0.0,0.0,0.0,0.0,-0.2502,0.0,0.0009071,1.444e-13,-0.2636,0.00257,3.869e-13,0.0,0.0
3.931e-06,0.001639,1.912e-09,813.9,6.457000000000002e-13,1122.0,-0.01968,-31.9,-31.73,-6.582,-35.23,-24.0,-9.081,-37.89,-26.95,-13.15,-42.59,-33.2,-18.87,-49.77,-43.81,0.255,0.2833,0.2825,1.169e-10,1.203e-10,1.202e-10,0.01651,0.02886,0.02881,1.029e-10,1.108e-10,1.108e-10,1.0,2.0,0.2831,0.03648,0.006557,0.171,4.423e-11,0.03453,5.085e-11,4.161e-11,0.2569,5.069e-11,5.192e-11,4.462e-11,0.002573,1.422e-11,0.08108,-0.09495,0.002443,0.08,1.03e-11,-0.03582,6.469e-12,5.394e-12,1.284e-11,8.677e-12,0.0,0.0,0.0,-0.2129,0.0,0.000754,3.924e-14,-0.04353,2.981e-05,3.331e-13,0.0,0.0
7.432e-06,0.001215,4.5089999999999996e-10,1213.0,5.6e-13,566.6,-0.01959,-41.07,-33.89,-6.594,-53.04,-40.01,-9.106,-55.41,-46.2,-13.17,-59.07,-55.23,-18.87,-64.55,-66.62,0.5306,0.5499,0.5497,1.267e-10,1.302e-10,1.302e-10,0.00736,0.009298,0.009297,1.325e-10,1.337e-10,1.337e-10,1.0,2.0,0.4096,0.003914,-0.001232,0.202,5.524e-11,0.003912,5.658e-11,5.201e-11,0.4082,5.444e-11,5.671e-11,5.568e-11,0.0,0.0,0.0,-0.3771,0.0002182,0.001135,0.0,-0.004473,4.338e-12,0.0,1.572e-12,0.0,0.0,8.327e-13,0.0,-0.2655,-9.965e-12,0.0002724,7.994e-14,-0.003803,1.138e-05,1.056e-13,0.003386,0.0
7.618999999999999e-06,0.001892,2.796e-09,908.0,6.179e-13,431.5,-0.01959,-43.16,-36.37,-6.595,-55.46,-42.93,-9.107,-57.3,-48.54,-13.17,-60.43,-57.0,-18.87,-65.67,-67.96,0.1156,0.2933,0.2671,1.314e-10,1.332e-10,1.33e-10,0.00273,0.006596,0.006292,1.303e-10,1.325e-10,1.325e-10,1.0,2.0,0.131,0.00159,-0.0029,-0.04408,4.64e-11,0.001564,5.44e-11,3.922e-11,0.131,5.169e-11,5.441e-11,4.647e-11,0.0,0.0,0.0,-0.1599,3.979e-06,0.0003054,0.0,-0.003728,7.66e-14,0.0,2.756e-13,0.0,0.0,0.0,0.0,-0.1226,0.0,0.0007488,6.971e-13,-0.002753,6.109e-06,4.934e-13,0.0,0.0
1.079e-06,0.001358,2.3350000000000003e-09,868.5,9.476000000000001e-13,470.0,-0.01975,-13.71,-14.09,-6.58,-18.45,-15.9,-9.069,-20.9,-18.27,-13.13,-24.87,-22.09,-18.82,-30.31,-27.03,0.04653,0.2106,0.1647,1.173e-10,1.219e-10,1.217e-10,0.06401,0.1457,0.1205,1.192e-10,1.242e-10,1.237e-10,1.0,2.0,0.1207,0.101,0.003718,-0.0143,5.221e-11,0.08001,4.676e-11,4.744e-11,0.09408,4.052e-11,4.7e-11,5.221e-11,0.0,0.0,0.0,-0.05536,0.03201,0.02767,0.0,-0.02636,1.47e-11,0.0,9.89e-12,0.0,2.552e-13,0.0,0.001217,-0.1058,0.0,0.001168,5.322e-13,-0.06596,0.0003553,4.309e-13,0.0,-4.39e-14
8.385999999999999e-06,0.001179,2.155e-09,1271.0,6.874000000000001e-13,951.5,-0.01957,-44.08,-38.99,-6.598,-56.54,-44.05,-9.109,-57.99,-50.14,-13.17,-61.24,-59.01,-18.87,-66.62,-70.3,0.3297,0.4076,0.4073,9.116e-11,1.042e-10,1.041e-10,0.002196,0.004635,0.004634,9.068e-11,1.031e-10,1.03e-10,1.0,2.0,0.1816,0.0002259,-0.003229,0.03352,1.76e-11,0.0002194,2.959e-11,1.763e-11,0.1745,2.872e-11,3.062e-11,2.261e-11,0.0,0.0,0.0,-0.3547,1.267e-05,0.002032,0.0,-0.003341,5.918e-13,0.0,2.737e-13,0.0,0.0,0.0,0.0,-0.2668,0.0,0.001489,4.2e-13,-0.002684,1.311e-05,6.532e-13,0.0,0.0
1.717e-06,0.0008662,2.006e-09,387.5,2.853000000000001e-13,330.9,-0.01974,-2.92,-5.79,-6.579,-6.773,-6.95,-9.068,-8.296,-7.524,-13.13,-11.44,-9.812,-18.82,-15.04,-11.63,0.152,0.3396,0.2894,1.232e-10,1.29e-10,1.289e-10,0.2922,0.3264,0.3256,1.379e-10,1.393e-10,1.393e-10,2.0,2.0,0.2479,0.3201,0.2664,0.0777,6.89e-11,0.3031,5.472e-11,6.843e-11,0.1985,5.078e-11,5.475e-11,6.894e-11,0.2738,1.971e-11,0.1312,-0.02332,0.2197,0.1095,1.685e-11,0.07872,3.358e-11,3.322e-11,1.935e-11,3.36e-11,1.443e-11,0.0,0.1676,-0.1349,0.0,0.0021,9.885e-13,0.0893,0.1676,1.443e-11,0.0,1.343e-11
5.403999999999999e-06,0.001574,2.268e-09,277.6,5.985e-13,123.7,-0.01966,2.261,4.765,-6.582,-1.957,2.956,-9.094,-3.828,1.954,-13.18,-9.048,-3.893,-18.89,-17.71,-15.2,0.2474,0.4381,0.3892,1.031e-10,1.146e-10,1.145e-10,0.6579,0.7769,0.77,1.196e-10,1.26e-10,1.259e-10,2.0,2.0,0.2085,0.6034,0.5096,0.0909,5.24e-11,0.537,3.455e-11,4.944e-11,0.1923,2.324e-11,3.454e-11,5.241e-11,0.0,0.0,0.0,-0.2505,0.02279,0.001393,0.0,-0.1061,9.338e-12,0.0,2.832e-13,0.0,0.0,0.0,0.0,-0.2095,0.0,0.00204,2.732e-13,-0.3279,0.004627,4.177e-13,0.0,0.0
7.834e-06,0.0019399999999999,2.387e-09,332.7,7.945000000000001e-13,818.9,-0.01965,-6.375,-10.58,-6.6,-2.918,5.909,-9.118,-8.048,-1.684,-13.18,-16.39,-14.37,-18.88,-26.91,-29.66,0.08599,0.1875,0.157,9.498e-11,1.024e-10,1.022e-10,-0.06405,0.08601,0.08203,5.399e-11,7.834e-11,7.821e-11,1.0,2.0,0.04478,0.006316,-0.3133,-0.08331,1.566e-12,0.003305,2.274e-11,-2.766e-11,0.03995,2.404e-11,2.337e-11,8.916e-13,0.0,0.0,0.0,-0.1411,0.001667,0.0003296,0.0,-0.3313,5.811e-13,0.0,1.579e-13,0.0,0.0,0.0,0.0,-0.1155,0.0,0.000101,2.494e-13,-0.2432,0.001765,3.618e-13,0.0,0.0
9.502e-06,0.001696,5.288e-10,206.1,2.101e-13,1263.0,-0.01968,-11.88,-23.71,-6.579,-4.186,-1.703,-9.116,-6.921,-4.285,-13.17,-16.46,-19.38,-18.87,-27.88,-36.61,0.1956,0.2157,0.2155,1.188e-10,1.258e-10,1.257e-10,-0.1835,0.03668,0.01506,2.714e-11,4.24e-11,5.425e-11,2.0,2.0,0.1642,0.0,-0.1772,0.03221,1.322e-12,0.0001906,5.293e-11,0.0,0.1633,4.618e-11,5.314e-11,0.0,0.0,0.0,0.0,-0.1529,0.0008562,0.001296,0.0,-0.2076,6.275e-13,0.0,2.017e-12,0.0,0.0,0.0,0.0,-0.1159,0.0,0.0005404,3.753e-13,-0.141,0.0007001,4.758e-14,0.0,0.0
1.0149999999999998e-06,0.001449,3.731e-10,69.46,3.176000000000001e-13,1220.0,-0.01976,-27.74,-55.98,-6.58,-29.56,-53.37,-9.068,-31.79,-55.34,-13.13,-35.27,-58.25,-18.81,-39.25,-60.53,0.08413,0.1585,0.1369,1.273e-10,1.303e-10,1.301e-10,0.006694,0.007985,0.007972,1.2e-10,1.255e-10,1.255e-10,2.0,2.0,0.1098,0.008057,0.003531,0.01808,5.545e-11,0.006738,5.626e-11,5.311e-11,0.09136,5.262e-11,5.636e-11,5.61e-11,0.004621,1.449e-11,0.03052,-0.04558,0.003687,0.02972,1.08e-11,-0.001004,2.066e-11,1.777e-11,1.378e-11,2.086e-11,0.0,0.0,0.0,-0.07687,0.0,0.0003308,2.545e-13,-0.003549,0.0001153,6.23e-13,0.0,0.0
7.094e-06,0.0008672999999999,9.622999999999999e-10,1048.0,2.242e-15,601.1,-0.01961,-21.54,-16.05,-6.592,-28.3,-23.39,-9.102,-31.14,-27.6,-13.17,-35.6,-35.26,-18.87,-41.59,-46.23,-0.05599,0.2262,0.188,8.286e-11,9.974e-11,9.971e-11,-0.02515,0.02624,0.02281,7.488e-11,9.355e-11,9.352e-11,1.0,2.0,0.0289,0.0,-0.02862,-0.1466,8.335e-13,8.287e-05,1.208e-11,0.0,0.02163,-7.754e-12,1.211e-11,0.0,0.0,0.0,0.0,-0.2142,0.0001376,0.0005921,0.0,-0.02884,5.631e-13,0.0,1.402e-13,0.0,0.0,0.0,0.0,-0.155,0.0,0.0008064,2.275e-13,-0.01982,0.0002419,5.201e-13,0.0,0.0
3.755e-06,0.0009402,1.345e-09,463.3,5.294e-13,1202.0,-0.01973,-5.31,-10.47,-6.579,-0.3138,6.236,-9.081,-2.814,3.883,-13.16,-7.852,-1.76,-18.88,-15.89,-11.71,0.3098,0.3496,0.3489,1.135e-10,1.203e-10,1.203e-10,0.4163,0.1099,0.1067,1.006e-10,1.125e-10,1.123e-10,2.0,2.0,0.3808,0.132,0.07387,0.2321,3.395e-11,0.131,5.158e-11,2.585e-11,0.3301,4.918e-11,5.179e-11,3.401e-11,0.0,1.45e-11,0.1388,-0.1132,0.02848,0.1267,1.305e-11,-0.136,3.251e-12,0.0,1.322e-11,0.0,0.0,0.0,0.0,-0.3143,0.0,0.001726,4.038e-14,-0.4572,0.001302,1.422e-13,0.0,0.0
4.581e-06,0.002208,2.339e-10,1335.0,4.3200000000000003e-13,1023.0,-0.01973,-49.94,-45.85,-6.587,-56.66,-43.1,-9.088,-56.87,-44.43,-13.16,-57.63,-48.5,-18.88,-60.73,-56.66,0.08189,0.151,0.1318,1.159e-10,1.206e-10,1.205e-10,-0.000137,8.423e-05,7.216e-05,1.016e-11,4.013e-11,3.922e-11,1.0,2.0,0.1005,0.0,-0.0002356,0.02053,3.031e-13,5.707e-07,5.117e-11,0.0,0.08886,5.14e-11,5.255e-11,0.0,0.0,1.35e-11,0.01779,-0.07006,4.842e-07,0.01734,1.011e-11,-0.0003634,1.907e-13,0.0,1.215e-11,0.0,0.0,0.0,0.0,-0.08035,0.0,0.0001936,3.003e-13,-0.0002825,2.421e-06,1.04e-13,0.0,0.0
4.814e-06,0.001477,2.229e-09,929.7,7.011000000000001e-13,813.8,-0.01966,-34.37,-31.23,-6.584,-39.42,-26.9,-9.088,-42.24,-30.69,-13.16,-47.27,-38.61,-18.88,-54.67,-50.64,0.3386,0.3834,0.3827,1.21e-10,1.238e-10,1.238e-10,0.01789,0.02203,0.02198,1.069e-10,1.16e-10,1.16e-10,1.0,2.0,0.369,0.02294,0.009172,0.2291,4.855e-11,0.02201,5.325e-11,4.698e-11,0.3489,5.307e-11,5.393e-11,4.94e-11,0.0,1.187e-11,0.06037,-0.1514,0.0003122,0.05935,8.052e-12,-0.0213,3.066e-12,0.0,1.067e-11,0.0,0.0,0.0,0.0,-0.231,0.0,0.0002798,4.444e-13,-0.01963,8.959e-05,3.026e-13,0.0,0.0
2.634e-06,0.001334,1.611e-10,797.7,4.153000000000001e-13,1122.0,-0.01971,-21.03,-22.06,-6.581,-23.44,-14.75,-9.074,-25.94,-17.05,-13.14,-30.27,-21.86,-18.84,-36.85,-30.18,0.2922,0.3243,0.324,1.233e-10,1.278e-10,1.278e-10,0.09036,0.09941,0.09936,1.149e-10,1.229e-10,1.228e-10,1.0,2.0,0.339,0.1084,0.06315,0.2337,4.697e-11,0.1078,5.83e-11,4.254e-11,0.3019,5.655e-11,5.868e-11,4.705e-11,0.04492,2.042e-11,0.1657,-0.05525,0.04412,0.1545,1.752e-11,-0.03415,1.213e-11,1.239e-11,1.991e-11,1.356e-11,0.0,0.0,0.0,-0.2131,0.0,0.0001493,2.42e-14,-0.1427,0.0007106,1.367e-13,0.0,0.0
7.102e-06,0.001971,1.544e-09,1488.0,9.582e-13,1438.0,-0.0197,-43.37,-38.39,-6.596,-58.8,-45.47,-9.105,-59.32,-49.89,-13.17,-61.6,-57.47,-18.88,-66.49,-68.2,0.03307,0.1318,0.1087,7.671e-11,8.394e-11,8.363e-11,-5.741e-05,3.17e-06,2.123e-06,7.276e-11,1.405e-11,1.23e-11,1.0,2.0,0.0,1.233e-05,-2.169e-05,-0.07128,2.969e-11,8.426e-06,1.038e-11,2.758e-11,0.01476,0.0,0.0,3.408e-11,0.0,0.0,0.0,-0.1414,2.333e-05,0.0003091,0.0,-8.626e-05,3.329e-12,0.0,2.133e-13,0.0,0.0,0.0,0.0,-0.1159,0.0,8.424e-05,1.29e-13,-0.0001896,1.591e-06,3.916e-13,0.0,0.0
5.902e-06,0.0020299999999999,1.637e-10,1328.0,8.608e-13,1081.0,-0.01966,-62.13,-57.28,-6.589,-60.43,-46.56,-9.097,-58.81,-47.65,-13.17,-59.54,-52.99,-18.88,-63.58,-62.68,0.05166,0.1553,0.1278,9.279e-11,1.011e-10,1.008e-10,5.624e-05,0.0003489,0.0002654,1.014e-10,1.051e-10,1.045e-10,1.0,2.0,0.05889,0.0001436,-2.974e-05,-0.04773,2.806e-11,0.0001186,2.818e-11,2.009e-11,0.05349,3.115e-11,2.893e-11,3.007e-11,0.0,0.0,0.0,-0.1332,3.051e-06,0.0008604,0.0,-0.0004272,3.912e-13,0.0,1.126e-12,0.0,0.0,0.0,0.0,-0.1139,0.0,0.0008679,6.275e-13,-0.0003361,7.49e-07,3.28e-14,0.0,0.0
5.907e-06,0.0005307999999999,2.736e-10,962.1,9.209e-13,761.7,-0.01966,2.96,6.581,-6.594,2.717,13.76,-9.11,-1.978,7.258,-13.18,-9.806,-4.424,-18.88,-20.55,-20.57,0.3263,0.4908,0.433,1.029e-10,1.086e-10,1.081e-10,0.3775,0.3915,0.3904,7.993e-11,8.905e-11,8.869e-11,2.0,2.0,0.2451,0.1532,0.2187,0.09769,1.353e-11,0.1532,3.544e-11,2.529e-11,0.2208,3.835e-11,3.591e-11,2.209e-11,0.0,0.0,0.0,-0.3064,0.00239,0.001353,0.0,-0.3028,1.914e-13,0.0,7.819e-13,0.0,1.325e-12,0.0,0.0109,-0.276,0.0,0.001373,3.517e-13,-0.2659,0.0004723,8.394e-14,0.0,-8.308e-12
9.782e-06,0.0006383,2.714e-09,1071.0,2.483e-13,398.6,-0.01956,-4.861,2.887,-6.603,-12.06,-2.363,-9.111,-17.4,-12.05,-13.17,-26.22,-26.68,-18.86,-37.45,-43.88,0.4636,0.6142,0.5845,1.255e-10,1.305e-10,1.304e-10,0.2008,0.3145,0.2996,1.342e-10,1.364e-10,1.364e-10,1.0,2.0,0.3611,0.05888,-0.1308,0.09549,5.811e-11,0.05835,5.616e-11,5.382e-11,0.3607,5.356e-11,5.626e-11,5.811e-11,0.0,0.0,0.0,-0.3767,1.827e-05,0.0004306,0.0,-0.197,2.413e-14,0.0,2.413e-14,0.0,0.0,0.0,0.0,-0.2466,0.0,0.0009703,2.254e-13,-0.136,0.0005034,3.765e-13,0.0,0.0
