fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width Vout_2 14G,eye_height Vout_1 14G,eye_maxWidth Vout_1 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxHeight Vout_1 14G,eye_height Vout_2 14G,eye_maxWidth Vout_2 14G,eye_maxHeight Vout_2 14G,eye_height_XY Vout_1 14G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_maxHeight Vout_1 28G,eye_height Vout_1 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 28G,eye_height Vout_2 28G,eye_width Vout_1 28G,eye_height_XY Vout_1 28G,eye_maxWidth Vout_2 56G,eye_height_XY Vout_2 56G,eye_width_XY Vout_2 56G,eye_width_XY Vout_1 56G,eye_maxWidth Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_2 56G,eye_maxHeight Vout_1 56G,eye_height_XY Vout_1 56G,eye_width Vout_1 56G,eye_height Vout_1 56G
1.127e-06,0.001898,2.882e-09,268.8,7.347e-14,836.3,-0.01975,-25.18,-44.72,-6.58,-30.63,-48.64,-9.068,-32.06,-48.75,-13.13,-33.99,-48.46,-18.81,-34.9,-44.84,0.01788,0.049,0.03769,1.015e-10,1.139e-10,1.138e-10,0.006204,0.00794,0.006831,1.053e-10,1.148e-10,1.146e-10,2.0,2.0,3.706e-11,0.01565,4.046e-11,3.411e-11,4.518e-11,4.041e-11,0.004648,0.02744,0.001888,4.519e-11,0.007974,0.0205,4.744e-12,0.007684,0.0,0.004551,8.248e-12,0.007643,9.015e-12,0.0,1.298e-11,0.001323,0.0,0.008328,9.55e-12,0.008492,9.517e-12,1.134e-12,0.0,8.186e-12,-7.619e-05,0.008692,0.0,0.0002529,0.0,-0.01376
8.169000000000001e-06,0.001602,1.8019999999999998e-09,1399.0,4.414e-13,342.2,-0.01958,-53.0,-42.52,-6.598,-49.77,-37.22,-9.109,-53.39,-45.24,-13.17,-59.52,-57.03,-18.87,-66.71,-70.18,0.3759,0.4702,0.4456,1.266e-10,1.311e-10,1.311e-10,-0.001832,0.0,0.0001933,0.0,0.0,1.696e-11,1.0,2.0,0.0,0.04541,4.91e-11,4.495e-11,3.196e-13,4.908e-11,2.311e-06,0.208,-0.001893,0.0,0.0,0.2075,0.0,0.0,0.0,-0.1885,0.0,3.829e-06,7.324e-13,0.0,1.839e-13,-0.001484,0.0,0.001772,0.0,3.949e-06,4.113e-14,5.423e-14,0.0,0.0,-0.001123,0.0,0.0,0.0003094,0.0,-0.1703
5.626e-06,0.001746,2.543e-09,241.1,6.263e-13,421.7,-0.01969,-3.752,-7.362,-6.58,-1.66,3.473,-9.095,-3.696,2.145,-13.18,-8.854,-3.558,-18.9,-17.59,-15.03,0.3252,0.4196,0.4017,1.361e-10,1.376e-10,1.376e-10,0.1634,0.278,0.278,1.222e-10,1.286e-10,1.286e-10,2.0,2.0,4.26e-11,0.1097,6.232e-11,5.945e-11,5.087e-11,6.231e-11,0.2797,0.3176,0.1581,5.087e-11,0.2803,0.3064,9.18e-12,0.06872,0.0,-0.1631,1.425e-11,0.06746,7.649e-12,0.0,1.397e-11,-0.1984,0.0,0.01079,0.0,0.00433,2.099e-13,4.561e-14,0.0,0.0,-0.2929,0.0,0.0,0.00128,0.0,-0.1677
8.169000000000001e-06,0.002229,1.496e-09,629.1,3.9530000000000004e-13,836.2,-0.01958,-37.51,-37.21,-6.597,-46.33,-34.86,-9.109,-50.53,-42.9,-13.17,-57.1,-55.11,-18.87,-64.69,-68.53,0.03181,0.09384,0.07855,1.064e-10,1.15e-10,1.149e-10,0.01076,0.02481,0.02295,6.938e-11,9.312e-11,9.31e-11,1.0,2.0,0.0,-0.03072,4.429e-11,4.29e-11,3.78e-12,4.183e-11,0.0001109,0.03447,-0.01456,0.0,0.0,0.03401,0.0,0.0,0.0,-0.05543,0.0,3.811e-05,7.671e-13,0.0,5.572e-14,-0.01631,0.0,0.0003011,0.0,4.718e-05,4.719e-14,1.911e-13,0.0,0.0,-0.01172,0.0,0.0,9.94e-05,0.0,-0.0411
9.959e-06,0.00073,2.914e-09,363.9,1.422e-13,1306.0,-0.01967,-7.678,-15.34,-6.582,-2.662,1.359,-9.119,-5.675,-1.76,-13.17,-14.88,-16.34,-18.87,-25.54,-32.14,0.09519,0.3495,0.3274,1.326e-10,1.364e-10,1.364e-10,-0.4551,0.1176,0.08677,4.202e-11,2.119e-11,6.962e-11,2.0,2.0,0.0,0.1037,5.193e-11,4.328e-11,1.38e-11,5.189e-11,0.02097,0.3292,-0.3552,0.0,0.0,0.3289,0.0,0.0,0.0,-0.2736,0.0,0.002488,1.075e-13,0.0,5.922e-13,-0.3741,0.0,0.0001813,0.0,0.003945,3.828e-13,5.033e-13,0.0,0.0,-0.3285,0.0,0.0,0.001551,0.0,-0.207
4.395e-06,0.001907,4.2339999999999995e-10,1165.0,2.491e-13,238.9,-0.01967,-45.82,-36.11,-6.584,-50.74,-39.21,-9.085,-52.14,-40.28,-13.16,-54.68,-45.22,-18.88,-58.76,-54.06,0.08121,0.2306,0.1953,1.1e-10,1.194e-10,1.194e-10,-0.000645,0.002178,0.001727,7.597e-11,9.541e-11,9.532e-11,1.0,2.0,0.0,0.02649,4.227e-11,3.429e-11,1.033e-12,4.222e-11,2.45e-05,0.1287,-0.001428,0.0,0.0,0.1092,-1.694e-11,2.913e-05,0.0,-0.1136,4.232e-13,1.706e-05,1.548e-12,0.0,2.022e-13,-0.001827,0.0,0.001967,0.0,5.017e-06,1.07e-13,1.738e-13,0.0,0.0,-0.001488,0.0,0.0,0.0005817,0.0,-0.1323
7.564e-06,0.001604,2.122e-09,1111.0,5.436e-13,1340.0,-0.01959,-48.27,-46.31,-6.595,-58.53,-45.38,-9.107,-58.5,-49.45,-13.17,-60.79,-57.18,-18.87,-65.78,-68.02,0.2026,0.2369,0.2363,9.449e-11,1.054e-10,1.054e-10,0.001493,0.002303,0.002301,9.967e-11,1.063e-10,1.063e-10,1.0,2.0,3.286e-11,0.06338,3.844e-11,3.625e-11,3.261e-11,3.789e-11,0.0008503,0.1773,-0.0002446,3.506e-11,0.0008535,0.1751,0.0,0.0,0.0,-0.259,0.0,8.408e-06,2.494e-13,0.0,1.811e-13,-0.001821,0.0,0.0008566,0.0,1.103e-06,1.987e-13,2.625e-13,0.0,0.0,-0.001502,0.0,0.0,0.0009154,0.0,-0.1811
7.922e-06,0.0006372,1.174e-09,1453.0,9.102e-13,1355.0,-0.0196,-26.2,-21.36,-6.595,-31.72,-19.29,-9.106,-36.07,-27.75,-13.17,-43.77,-40.85,-18.87,-54.03,-57.06,0.2791,0.3474,0.3217,6.688e-11,7.786e-11,7.693e-11,-0.01133,0.01016,0.01004,3.874e-11,5.238e-11,5.223e-11,1.0,2.0,0.0,-0.09982,1.039e-11,1.287e-11,1.987e-12,9.947e-12,0.0002814,0.05981,-0.03535,0.0,0.0,0.04338,0.0,0.0,0.0,-0.4253,0.0,6.103e-05,2.762e-13,0.0,2.711e-13,-0.03155,0.0,0.001005,0.0,2.835e-05,3.264e-13,1.097e-12,0.0,0.0,-0.021,0.0,0.0,0.002179,0.0,-0.3199
5.912e-06,0.0013959999999999,6.607999999999998e-10,1476.0,4.247e-13,92.2,-0.01963,-47.91,-34.24,-6.588,-51.86,-38.6,-9.097,-52.96,-41.68,-13.17,-56.41,-49.51,-18.88,-61.97,-60.7,0.1684,0.4762,0.4175,9.068e-11,1.057e-10,1.056e-10,0.0004947,0.002807,0.002242,7.094e-11,9.181e-11,9.172e-11,1.0,2.0,0.0,0.001908,2.063e-11,6.908e-12,4.776e-13,2.062e-11,1.04e-05,0.123,-0.002258,0.0,0.0,0.1219,0.0,0.0,0.0,-0.3166,0.0,3.146e-06,7.263e-14,0.0,3.001e-13,-0.002447,0.0,0.002853,0.0,4.541e-06,2.521e-13,3.001e-14,0.0,0.0,-0.00193,0.0,0.0,0.0005188,0.0,-0.2169
3.382e-06,0.00199,2.606e-09,1144.0,7.210000000000002e-13,1218.0,-0.01969,-47.23,-44.86,-6.582,-52.79,-40.4,-9.078,-53.77,-41.66,-13.15,-54.83,-44.02,-18.86,-57.05,-49.33,0.1054,0.2081,0.1884,1.125e-10,1.16e-10,1.157e-10,0.001569,0.002395,0.002336,1.061e-10,1.101e-10,1.1e-10,1.0,2.0,4.378e-11,0.06431,4.615e-11,4.626e-11,4.196e-11,4.572e-11,0.001874,0.1553,0.0007858,4.354e-11,0.002264,0.1293,7.222e-12,0.0006962,0.02988,-0.06785,1.164e-11,0.0006789,9.197e-12,1.028e-11,9.087e-12,-0.001019,9.014e-12,0.02986,0.0,1.015e-05,1.277e-13,8.247e-14,0.0,0.0,-0.002383,0.0,0.0,0.0005296,0.0,-0.133
4.077e-06,0.0010789999999999,2.5590000000000004e-09,1112.0,5.041e-13,1046.0,-0.01968,-30.26,-27.63,-6.583,-34.69,-22.24,-9.082,-37.39,-25.35,-13.15,-42.17,-32.11,-18.87,-49.48,-43.37,0.397,0.3817,0.3812,1.204e-10,1.258e-10,1.258e-10,0.01178,0.02084,0.02083,1.104e-10,1.213e-10,1.212e-10,1.0,2.0,4.583e-11,0.3143,5.631e-11,5.419e-11,4.833e-11,5.626e-11,0.02367,0.4186,0.008824,4.842e-11,0.02369,0.3866,1.301e-11,0.006419,0.2086,-0.02215,1.319e-11,0.006094,1.838e-11,1.945e-11,9.76e-12,-0.01593,1.786e-11,0.2015,3.051e-13,0.0001119,2.697e-13,3.215e-13,0.0,-8.831e-12,-0.02828,0.0003206,0.0,0.002003,0.0,-0.3051
4.411e-06,0.001733,4.2969999999999997e-10,647.3,6.33e-13,855.3,-0.01967,-25.15,-25.2,-6.583,-28.15,-17.77,-9.085,-30.96,-21.03,-13.16,-36.16,-28.36,-18.88,-44.51,-40.87,0.2432,0.3067,0.3065,1.209e-10,1.24e-10,1.24e-10,0.1459,0.1419,0.1414,9.662e-11,1.109e-10,1.108e-10,1.0,2.0,3.691e-11,0.1302,5.345e-11,5.212e-11,4.032e-11,5.306e-11,0.1588,0.2655,0.07337,4.038e-11,0.1605,0.2496,0.0,0.0,0.0,-0.1484,0.0,0.003884,8.456e-12,0.0,2.36e-12,-0.1712,0.0,0.0282,0.0,0.002368,5.248e-13,1.434e-13,0.0,0.0,-0.1708,0.0,0.0,0.001065,0.0,-0.1734
7.991999999999999e-06,0.0008546,2.727e-09,44.03,5.081e-13,96.0,-0.01967,-11.76,-23.55,-6.582,-12.71,-18.93,-9.091,-9.629,-10.35,-13.18,-10.92,-8.607,-18.88,-20.17,-21.47,0.3222,0.6184,0.5508,9.048e-11,1.053e-10,1.052e-10,-0.1231,0.146,0.1034,9.88e-11,1.123e-10,1.122e-10,2.0,2.0,3.206e-11,-0.1674,1.539e-11,2.647e-13,4.1e-11,1.519e-11,0.05197,0.08726,-0.1637,4.1e-11,0.1277,0.08682,0.0,0.0,0.0,-0.4628,0.0,0.003433,8.658e-14,0.0,5.482e-12,-0.08851,0.0,0.0009809,0.0,0.001135,5.442e-14,1.341e-13,0.0,0.0,-0.2039,0.0,0.0,0.0008489,0.0,-0.3384
2.967e-06,0.001751,2.917e-09,825.3,5.665000000000002e-13,337.4,-0.0197,-29.63,-24.4,-6.581,-35.36,-25.67,-9.075,-37.84,-27.82,-13.14,-42.03,-32.25,-18.85,-48.12,-39.63,0.2853,0.4332,0.3934,1.319e-10,1.348e-10,1.347e-10,0.0657,0.07935,0.07745,1.391e-10,1.4e-10,1.399e-10,1.0,2.0,6.446e-11,0.1739,5.955e-11,5.479e-11,6.611e-11,5.952e-11,0.06194,0.331,0.03811,6.616e-11,0.06946,0.2869,2.312e-11,0.03322,0.1481,0.001989,2.602e-11,0.03265,1.994e-11,2.002e-11,2.602e-11,-0.003879,1.676e-11,0.1416,0.0,0.0002523,9.882e-14,1.032e-13,0.0,0.0,-0.03814,0.0,0.0,0.001072,0.0,-0.1609
8.676e-06,0.000979,1.16e-09,730.6,8.237e-15,1045.0,-0.0196,-9.733,-10.13,-6.595,-17.49,-18.18,-9.103,-22.38,-23.85,-13.17,-30.83,-34.47,-18.87,-42.05,-49.73,-0.03126,0.1568,0.1276,8.318e-11,1.005e-10,1.004e-10,-0.006711,0.08551,0.07935,7.316e-11,9.278e-11,9.267e-11,1.0,2.0,0.0,-0.07585,0.0,0.0,7.532e-13,1.523e-11,0.0005514,0.0,-0.07919,0.0,0.0,0.02683,0.0,0.0,0.0,-0.1174,0.0,0.0005741,2.875e-13,0.0,3.227e-13,-0.07755,0.0,0.001392,0.0,0.0002821,5.64e-13,3.306e-13,0.0,0.0,-0.05992,0.0,0.0,7.856e-05,0.0,-0.1049
5.79e-06,0.002414,2.678e-09,1437.0,7.043e-13,389.9,-0.02004,-38.05,-28.92,-6.604,-56.54,-43.37,-9.102,-59.43,-48.73,-13.17,-60.83,-54.63,-18.88,-64.55,-63.89,0.01491,0.08884,0.07599,1.291e-10,1.317e-10,1.315e-10,-0.0002135,0.0,6.711e-08,0.0,0.0,2.464e-13,1.0,2.0,1.251e-11,-0.02812,5.409e-11,5.013e-11,6.628e-13,5.409e-11,3.118e-07,0.04622,-0.0001131,6.436e-12,2.217e-06,0.04475,-6.511e-12,3.398e-06,0.0,-0.05915,5.943e-13,1.605e-06,5.366e-13,0.0,9.659e-13,-7.802e-05,0.0,0.0002225,6.938e-13,1.877e-06,6.794e-13,2.051e-13,0.0,-7.001e-12,-9.039e-05,2.235e-06,0.0,6.421e-05,0.0,-0.0435
4.0490000000000005e-06,0.001623,1.573e-09,493.9,4.0020000000000015e-14,729.7,-0.01969,-9.643,-11.41,-6.581,-15.39,-15.92,-9.078,-16.55,-14.7,-13.15,-19.68,-14.23,-18.88,-27.17,-21.74,0.04056,0.1855,0.1384,1.158e-10,1.237e-10,1.236e-10,0.04643,0.1943,0.1084,1.306e-10,1.341e-10,1.341e-10,1.0,2.0,5.601e-11,0.07185,4.895e-11,4.306e-11,6.065e-11,4.895e-11,0.1547,0.1141,0.1001,6.068e-11,0.1602,0.1012,2.657e-11,0.1415,0.08425,0.06933,2.735e-11,0.1287,1.679e-11,1.721e-11,2.683e-11,0.04268,1.627e-11,0.07258,8.491e-12,0.07067,8.218e-12,2.515e-12,0.0,5.372e-12,-0.02027,0.07453,0.0,0.00322,0.0,-0.05306
8.414999999999998e-06,0.001494,1.208e-09,552.6,1.6040000000000005e-13,797.5,-0.01959,-15.93,-16.52,-6.596,-20.23,-12.51,-9.109,-24.4,-17.24,-13.17,-32.4,-30.9,-18.87,-43.32,-47.84,0.2962,0.3404,0.3355,1.325e-10,1.352e-10,1.352e-10,0.07855,0.2745,0.2534,1.269e-10,1.321e-10,1.321e-10,1.0,2.0,3.358e-11,0.2239,6.274e-11,6.036e-11,4.428e-11,6.273e-11,0.2278,0.3329,0.02944,4.431e-11,0.2494,0.328,-7.587e-12,0.007173,0.02386,-0.1517,1.312e-12,0.002555,1.416e-11,1.462e-11,5.874e-13,-0.3027,1.112e-11,0.02074,0.0,8.915e-05,9.4e-15,4.488e-13,0.0,0.0,-0.2053,0.0,0.0,0.0004641,0.0,-0.1461
9.509e-06,0.00172,1.1180000000000003e-09,866.3,1.5830000000000004e-13,177.9,-0.01954,-39.57,-29.06,-6.603,-44.93,-36.1,-9.111,-47.93,-42.58,-13.17,-54.73,-54.83,-18.86,-64.16,-70.23,-0.006783,0.194,0.1828,6.916e-11,8.956e-11,8.959e-11,-0.00756,0.003133,0.003125,4.1e-11,6.901e-11,6.9e-11,1.0,2.0,0.0,-0.1866,1.195e-12,-3.204e-11,1.232e-12,4.605e-13,3.76e-05,0.003487,-0.008536,0.0,0.0,0.0005394,0.0,0.0,0.0,-0.1867,0.0,1.325e-05,2.877e-13,0.0,5.22e-13,-0.006999,0.0,0.0005202,0.0,5.736e-06,1.476e-12,1.754e-13,0.0,0.0,-0.005088,0.0,0.0,0.0005047,0.0,-0.1487
2.737e-06,0.002316,1.5e-09,756.9,5.3780000000000005e-14,701.6,-0.01971,-35.11,-34.12,-6.581,-42.19,-39.55,-9.074,-45.44,-40.4,-13.14,-49.77,-42.27,-18.84,-53.88,-46.4,0.01414,0.0961,0.07239,1.2e-10,1.267e-10,1.266e-10,0.002828,0.01172,0.009061,1.266e-10,1.313e-10,1.313e-10,1.0,2.0,5.522e-11,0.01542,5.251e-11,4.734e-11,5.799e-11,5.245e-11,0.007548,0.05938,0.004533,5.805e-11,0.008312,0.04871,2.336e-11,0.007223,0.03879,0.002731,2.477e-11,0.006562,1.87e-11,1.914e-11,2.452e-11,0.002567,1.732e-11,0.0333,6.822e-12,0.001334,6.32e-12,1.999e-12,0.0,3.816e-12,-0.00542,0.00135,0.0,0.002561,0.0,-0.04374
8.789e-06,0.002469,3.928e-10,1344.0,9.241e-13,1007.0,-0.01991,-33.81,-28.44,-6.607,-56.95,-45.91,-9.109,-60.35,-54.25,-13.17,-64.55,-64.16,-18.87,-70.24,-75.83,-0.001534,0.02864,0.0252,7.808e-11,8.361e-11,8.162e-11,1.394e-06,0.0,2.621e-05,0.0,0.0,4.926e-11,1.0,2.0,3.498e-12,-0.03341,0.0,0.0,3.754e-12,6.215e-12,2.701e-06,0.0,-5.386e-05,4.403e-12,4.401e-06,0.001724,0.0,0.0,0.0,-0.03551,0.0,9.308e-08,4.411e-13,0.0,1.487e-13,-7.161e-05,0.0,5.712e-05,0.0,1.041e-08,3.876e-14,9.555e-14,8.586e-13,0.0,-5.325e-05,0.0,0.0002888,4.289e-05,-1.3e-11,-0.02382
8.352e-06,0.0005935,1.813e-09,1182.0,2.326e-13,943.7,-0.0196,-8.411,-4.667,-6.596,-12.93,-1.505,-9.108,-17.49,-9.903,-13.17,-25.65,-23.74,-18.87,-36.66,-40.77,0.4112,0.4487,0.4485,1.303e-10,1.339e-10,1.339e-10,-0.003583,0.1089,0.1088,1.172e-10,1.264e-10,1.264e-10,1.0,2.0,2.8e-11,0.1904,5.571e-11,5.057e-11,4.02e-11,5.571e-11,0.05838,0.4416,-0.06517,4.02e-11,0.06247,0.4274,0.0,0.0,0.01224,-0.3098,0.0,0.0004779,4.58e-12,4.653e-12,5.925e-13,-0.1573,-4.365e-13,0.009621,0.0,5.309e-05,6.681e-14,4.513e-13,0.0,0.0,-0.1015,0.0,0.0,0.001418,0.0,-0.2331
9.122e-06,0.002403,2.363e-09,93.84,6.712000000000001e-13,820.3,-0.01969,-14.82,-29.64,-6.584,-4.31,-2.097,-9.117,-6.501,-3.857,-13.18,-12.99,-12.67,-18.87,-22.94,-27.0,-0.002866,0.04169,0.03571,9.29e-11,1e-10,9.995e-11,0.00658,0.01153,0.0115,8.823e-11,1.054e-10,1.051e-10,2.0,2.0,-8.014e-13,-0.03754,0.0,0.0,1.641e-11,8.196e-12,0.01003,0.0,-0.02025,1.653e-11,0.01075,0.00292,-1.43e-11,0.0004087,0.0,-0.03542,4.933e-13,3.151e-05,2.009e-13,0.0,1.442e-13,-0.03325,0.0,3.727e-05,0.0,9.282e-05,1.041e-13,5.875e-14,0.0,0.0,-0.02291,0.0,0.0,2.501e-05,0.0,-0.02472
4.461e-06,0.002254,1.8059999999999998e-09,1049.0,2.951e-13,468.4,-0.01967,-47.54,-41.08,-6.584,-53.44,-41.55,-9.085,-54.55,-42.54,-13.16,-56.11,-46.74,-18.88,-59.5,-54.83,0.0706,0.1423,0.1281,1.367e-10,1.382e-10,1.382e-10,-0.0002304,0.001178,0.0009159,1.02e-10,1.138e-10,1.137e-10,1.0,2.0,1.173e-11,0.01494,6.411e-11,6.211e-11,2.954e-11,6.41e-11,0.0003524,0.1044,-0.0004147,2.955e-11,0.000391,0.09366,0.0,0.0,0.03528,-0.05354,0.0,3.178e-06,2.167e-11,2.18e-11,3.958e-13,-0.0009033,1.748e-11,0.03506,0.0,1.118e-06,3.748e-13,5.121e-14,0.0,0.0,-0.0007664,0.0,0.0,0.0002201,0.0,-0.07082
1.523e-06,0.001791,4.193e-10,986.9,3.345000000000001e-13,1159.0,-0.01974,-32.93,-33.98,-6.58,-36.53,-30.14,-9.07,-38.91,-32.3,-13.13,-42.78,-36.29,-18.82,-47.87,-42.05,0.1912,0.2503,0.2397,1.296e-10,1.318e-10,1.318e-10,0.01786,0.01801,0.01801,1.207e-10,1.259e-10,1.259e-10,1.0,2.0,5.259e-11,0.08974,5.981e-11,5.87e-11,5.547e-11,5.94e-11,0.01614,0.2104,0.01029,5.553e-11,0.0187,0.1795,1.674e-11,0.009243,0.0963,-0.04621,1.894e-11,0.008282,2.095e-11,2.17e-11,1.813e-11,-0.003061,1.889e-11,0.09235,0.0,3.739e-05,5.972e-14,5.544e-14,0.0,0.0,-0.01446,0.0,0.0,0.0002474,0.0,-0.1333
1.541e-06,0.001106,5.242999999999998e-10,1187.0,5.773e-13,667.1,-0.01974,-24.76,-21.61,-6.58,-29.55,-21.37,-9.07,-32.02,-23.77,-13.13,-36.08,-28.05,-18.82,-41.8,-34.59,0.1937,0.3661,0.3209,1.296e-10,1.32e-10,1.318e-10,0.02324,0.04096,0.03714,1.246e-10,1.277e-10,1.276e-10,1.0,2.0,5.507e-11,0.05489,5.751e-11,5.537e-11,5.544e-11,5.735e-11,0.02658,0.2648,0.01226,5.603e-11,0.032,0.2203,1.646e-11,0.01311,0.08869,-0.1057,1.92e-11,0.01265,1.673e-11,1.694e-11,1.814e-11,-0.009717,1.44e-11,0.08697,0.0,3.142e-05,6.669e-14,9.293e-14,0.0,0.0,-0.02192,0.0,0.0,0.0002823,0.0,-0.1844
5.783e-06,0.001178,1.467e-09,667.3,1.6290000000000004e-13,1245.0,-0.01965,-13.37,-15.85,-6.585,-14.47,-6.042,-9.095,-17.41,-7.567,-13.17,-23.74,-17.3,-18.88,-33.61,-32.52,0.2577,0.3326,0.3325,1.397e-10,1.405e-10,1.405e-10,-0.03324,0.1795,0.175,1.331e-10,1.364e-10,1.364e-10,1.0,2.0,3.959e-11,0.2097,6.189e-11,5.741e-11,5.056e-11,6.188e-11,0.1719,0.3356,-0.1716,1.175e-11,0.1753,0.3353,0.0,0.0,0.1652,0.03546,0.0,0.01894,2.373e-11,2.373e-11,2.964e-12,-0.222,1.952e-11,0.162,0.0,0.001131,1.414e-13,1.806e-13,0.0,0.0,-0.281,0.0,0.0,0.0001876,0.0,-0.2663
6.554e-06,0.001679,4.139e-10,1443.0,1.148e-13,813.5,-0.01963,-54.47,-48.36,-6.591,-39.83,-28.54,-9.101,-42.38,-31.71,-13.17,-48.59,-42.99,-18.88,-58.04,-58.41,0.2185,0.258,0.2551,1.28e-10,1.321e-10,1.321e-10,-0.002375,0.0,0.0001369,0.0,0.0,3.506e-11,1.0,2.0,0.0,0.1972,6.141e-11,5.893e-11,8.677e-13,6.129e-11,1.337e-05,0.2401,-0.003047,0.0,0.0,0.2142,0.0,0.0,0.08215,-0.0383,0.0,9.107e-06,2.441e-11,2.441e-11,4.434e-13,-0.003215,2.285e-11,0.08023,0.0,3.81e-06,4.295e-14,2.468e-13,0.0,0.0,-0.002814,0.0,0.0,0.0003653,0.0,-0.1224
9.637e-06,0.001819,2.673e-09,382.3,4.609e-13,140.1,-0.01954,-1.475,4.713,-6.606,-8.538,-1.018,-9.116,-13.97,-9.406,-13.17,-22.79,-23.4,-18.86,-33.72,-39.52,-0.01316,0.1792,0.1659,8.15e-11,9.864e-11,9.852e-11,0.1132,0.4513,0.4469,1.059e-10,1.16e-10,1.159e-10,1.0,2.0,0.0,-0.2014,0.0,0.0,2.934e-12,1.977e-12,0.003687,0.0,-0.3691,0.0,0.0,0.00241,0.0,0.0,0.0,-0.1717,0.0,9.967e-05,4.224e-13,0.0,1.366e-14,-0.3473,0.0,0.000324,0.0,0.0008756,3.084e-13,7.042e-13,0.0,0.0,-0.2675,0.0,0.0,0.001002,0.0,-0.1382
4.419e-06,0.0009988999999999,2.009e-10,183.5,7.204e-13,288.7,-0.01971,-5.027,-10.08,-6.58,-6.192,-5.871,-9.08,-8.497,-7.951,-13.15,-13.48,-13.78,-18.87,-21.74,-24.55,0.5552,0.7518,0.7053,1.359e-10,1.377e-10,1.377e-10,0.4793,0.4315,0.4312,1.323e-10,1.351e-10,1.351e-10,2.0,2.0,5.726e-11,0.2224,6.222e-11,5.93e-11,6.131e-11,6.207e-11,0.4347,0.556,0.3602,6.135e-11,0.436,0.5187,1.774e-11,0.1443,0.1153,-0.2326,2.073e-11,0.1417,1.636e-11,1.645e-11,2.068e-11,-0.06471,1.091e-11,0.113,0.0,0.00158,2.478e-13,1.363e-13,0.0,0.0,-0.2385,0.0,0.0,0.002911,0.0,-0.2746
3.19e-06,0.0008228999999999,1.372e-09,682.9,3.9400000000000004e-13,707.2,-0.01971,-0.5768,-0.229,-6.579,-0.2541,7.58,-9.079,-2.624,5.572,-13.15,-7.606,0.09274,-18.87,-15.62,-9.765,0.4753,0.4894,0.4892,1.333e-10,1.36e-10,1.36e-10,0.4745,0.4188,0.4187,1.25e-10,1.297e-10,1.296e-10,2.0,2.0,4.614e-11,0.2955,6.522e-11,6.413e-11,5.333e-11,6.521e-11,0.4249,0.4807,0.3675,5.336e-11,0.4259,0.4269,1.667e-11,0.2759,0.2613,-0.03253,1.899e-11,0.2729,2.611e-11,2.625e-11,1.874e-11,0.1869,2.511e-11,0.2476,0.0,0.001282,2.668e-14,1.476e-13,0.0,0.0,-0.3209,0.0,0.0,0.001092,0.0,-0.2588
3.729e-06,0.001769,1.004e-09,45.5,2.574e-13,544.5,-0.01973,-20.09,-40.2,-6.577,-18.86,-31.23,-9.068,-17.56,-26.15,-13.13,-17.16,-21.35,-18.85,-17.77,-16.97,0.3174,0.3524,0.35,1.341e-10,1.365e-10,1.365e-10,0.00146,0.03727,0.03627,1.407e-10,1.41e-10,1.409e-10,2.0,2.0,6.67e-11,0.2609,6.445e-11,6.355e-11,6.795e-11,6.445e-11,0.03675,0.3253,0.00476,6.796e-11,0.03679,0.2947,2.725e-11,0.03691,0.1621,0.00439,2.952e-11,0.03687,2.646e-11,2.665e-11,2.952e-11,-0.009927,2.544e-11,0.1616,9.958e-12,0.03395,9.915e-12,2.165e-13,0.0,8.464e-12,0.01514,0.03787,0.0,0.0005063,0.0,-0.1567
