fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxWidth Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 28G,eye_width Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width_XY Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G
8.897e-06,0.001323,1.4830000000000002e-09,643.5,1.163e-13,124.9,-0.01957,-14.64,-5.158,-6.6,-22.75,-14.79,-9.109,-27.99,-22.85,-13.17,-36.62,-36.24,-18.87,-47.77,-53.03,0.1044,0.3876,0.3633,6.813e-11,8.953e-11,8.943e-11,0.1024,0.3452,0.3442,5.547e-11,7.959e-11,7.944e-11,1.0,2.0,0.0,0.0,-0.2649,0.000405,2.723e-13,0.0,0.001472,1.306e-13,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,0.003203,-0.2743,5.478e-13,4.048e-13,0.0,0.001219,-0.2251,0.0,0.0,-0.2487,7.656e-14,0.0,0.001424,0.0,3.519e-13,-0.2452,0.0,0.0,0.0,0.0,0.0004331
6.439e-06,0.0008227,4.257e-10,1029.0,7.829e-13,837.9,-0.01963,-17.43,-13.48,-6.589,-21.82,-9.433,-9.099,-25.45,-15.62,-13.17,-32.26,-26.99,-18.88,-42.43,-42.81,0.4014,0.4865,0.486,1.018e-10,1.077e-10,1.076e-10,-0.01434,0.09289,0.09287,7.358e-11,9.245e-11,9.231e-11,1.0,2.0,0.2981,1.83e-11,-0.1432,0.01559,1.798e-11,3.798e-11,0.2976,3.76e-11,3.975e-11,0.1038,1.245e-11,0.01609,0.0,0.0,0.0,0.0001309,-0.4453,6.351e-14,6.412e-13,0.0,0.003337,-0.2309,0.0,0.0,-0.3054,5.978e-14,0.0,0.0002822,0.0,3.863e-13,-0.1671,0.0,0.0,0.0,0.0,0.0002648
7.532e-06,0.001802,8.734e-10,398.9,2.7660000000000005e-13,958.5,-0.01964,-9.7,-14.13,-6.592,-8.244,-0.1229,-9.111,-12.44,-5.254,-13.18,-20.61,-18.45,-18.88,-31.6,-35.15,0.2236,0.2397,0.2396,1.237e-10,1.285e-10,1.284e-10,-0.3278,0.1235,0.1209,1.058e-10,1.195e-10,1.195e-10,1.0,2.0,0.1947,1.14e-11,-0.3109,0.08676,2.599e-11,5.457e-11,0.1899,5.801e-11,5.803e-11,0.0453,6.444e-12,0.09994,0.0,0.0,0.0,0.005513,-0.1755,1.023e-12,1.501e-12,0.0,0.0005517,-0.3589,0.0,0.0,-0.1185,3.828e-13,0.0,0.00132,0.0,2.293e-13,-0.245,0.0,0.0,0.0,0.0,0.0001962
2.169e-06,0.001536,1.396e-09,777.6,1.262e-13,1195.0,-0.01972,-23.7,-25.98,-6.58,-26.86,-21.8,-9.072,-28.88,-21.89,-13.13,-32.9,-25.34,-18.83,-38.94,-31.79,0.2697,0.2694,0.2658,1.399e-10,1.406e-10,1.406e-10,0.04994,0.08334,0.08333,1.406e-10,1.413e-10,1.412e-10,1.0,2.0,0.2688,6.564e-11,0.06719,0.0825,6.564e-11,6.704e-11,0.2681,6.804e-11,6.806e-11,0.256,6.284e-11,0.0831,3.238e-11,2.273e-11,2.622e-11,0.08306,0.1034,2.617e-11,3.237e-11,0.08318,0.2084,0.02842,0.2279,3.114e-11,-0.07238,1.062e-11,4.85e-12,0.01557,6.16e-12,6.158e-12,-0.04189,0.07519,1.065e-11,0.01649,8.896e-12,0.07514
2.343e-06,0.0007462999999999,9.835e-10,208.1,5.102e-13,598.0,-0.01974,-9.234,-18.49,-6.579,-9.148,-11.8,-9.07,-11.18,-13.38,-13.13,-14.7,-16.39,-18.82,-18.93,-19.3,0.3346,0.4932,0.4518,1.348e-10,1.362e-10,1.361e-10,0.1946,0.1681,0.1681,1.276e-10,1.315e-10,1.315e-10,2.0,2.0,0.4008,5.64e-11,0.134,0.1724,5.626e-11,6.156e-11,0.3428,6.281e-11,6.282e-11,0.1761,5.356e-11,0.1727,2.349e-11,2.252e-11,2.248e-11,0.1207,-0.07925,2.173e-11,2.329e-11,0.1321,0.181,0.0429,0.1894,2.077e-11,-0.2301,6.118e-14,0.0,0.02253,0.0,4.631e-12,-0.08015,0.003695,3.696e-13,0.0,-7.584e-12,0.0004602
5.413999999999999e-06,0.0005813999999999,2.243e-09,741.9,5.884e-13,1059.0,-0.01969,-0.6221,-1.081,-6.587,2.642,12.46,-9.103,-1.276,7.635,-13.18,-8.413,-2.297,-18.89,-18.43,-16.85,0.3408,0.3961,0.3957,1.076e-10,1.143e-10,1.143e-10,0.5138,0.2857,0.2857,7.783e-11,9.752e-11,9.733e-11,2.0,2.0,0.3519,2.459e-11,0.2749,0.3243,2.436e-11,4.551e-11,0.3178,4.631e-11,4.754e-11,0.2089,2.135e-11,0.3255,0.0,-8.266e-12,1.36e-12,0.000205,-0.1958,4.512e-13,3.591e-12,0.01582,0.04755,-0.2386,0.0,0.0,-0.2768,1.596e-13,0.0,0.001166,0.0,1.701e-13,-0.3119,0.0,0.0,0.0,0.0,0.001598
9.257999999999998e-06,0.0008083,9.717999999999999e-10,57.42,3.372e-13,829.5,-0.01969,-20.03,-40.07,-6.58,-13.93,-21.36,-9.1,-15.12,-21.31,-13.17,-20.21,-27.42,-18.87,-27.34,-35.89,0.4979,0.5017,0.5015,1.175e-10,1.242e-10,1.242e-10,0.03202,0.04119,0.03719,9.571e-11,2.498e-11,1.133e-10,2.0,2.0,0.2998,0.0,-0.03767,0.03434,2.517e-11,3.868e-11,0.2977,4.859e-11,4.86e-11,0.0812,0.0,0.0,0.0,0.0,0.0,0.0002899,-0.3606,1.175e-13,2.87e-13,0.0,0.001526,-0.06906,0.0,0.0,-0.2658,1.367e-13,0.0,0.0003425,0.0,2.57e-13,-0.07513,0.0,0.0,0.0,0.0,0.0009972
6.477e-06,0.001276,5.763e-10,1022.0,1.356e-13,1190.0,-0.01962,-36.85,-35.61,-6.59,-48.31,-37.72,-9.099,-52.24,-41.58,-13.17,-56.26,-50.51,-18.88,-61.7,-61.9,0.2346,0.3214,0.315,1.382e-10,1.394e-10,1.394e-10,0.00818,0.01059,0.01043,1.366e-10,1.381e-10,1.381e-10,1.0,2.0,0.3188,6.139e-11,0.007556,0.01051,6.122e-11,5.829e-11,0.3187,6.171e-11,6.179e-11,0.2004,5.787e-11,0.01061,2.353e-11,1.279e-11,1.789e-11,0.001017,0.0002298,1.753e-11,2.353e-11,0.001017,0.1227,-0.005934,0.1227,1.974e-11,-0.2084,9.938e-14,0.0,2.047e-05,0.0,1.127e-13,-0.005687,0.0,0.0,0.0,0.0,0.0005401
5.367e-06,0.0005754,1.354e-09,103.0,8.881000000000001e-13,342.7,-0.01971,-11.01,-22.04,-6.58,-11.17,-15.86,-9.08,-12.8,-16.62,-13.15,-15.4,-17.74,-18.88,-19.93,-20.83,0.4806,0.6841,0.6323,1.317e-10,1.338e-10,1.338e-10,0.2176,0.1913,0.1912,1.173e-10,1.242e-10,1.242e-10,2.0,2.0,0.4863,5.558e-11,0.1909,0.2017,5.498e-11,5.602e-11,0.4515,5.888e-11,5.891e-11,0.1672,5.492e-11,0.2024,0.0,1.456e-11,1.866e-11,0.1178,-0.2177,1.845e-11,6.933e-12,0.1185,0.01682,0.1232,0.0,0.0,-0.2813,2.401e-13,0.0,0.0006846,0.0,1.802e-13,-0.09452,0.0,0.0,0.0,0.0,0.001067
6.905e-06,0.001556,9.561e-10,898.8,4.441000000000001e-13,398.0,-0.01961,-36.3,-29.42,-6.592,-45.91,-33.61,-9.103,-49.57,-39.95,-13.17,-55.22,-50.63,-18.88,-62.23,-63.43,0.4594,0.51,0.51,1.337e-10,1.36e-10,1.36e-10,0.02579,0.02859,0.02857,1.367e-10,1.383e-10,1.383e-10,1.0,2.0,0.3521,6.106e-11,0.002417,0.01459,6.106e-11,5.736e-11,0.3493,5.937e-11,5.944e-11,0.1716,5.983e-11,0.01461,0.0,0.0,0.0,0.001201,-0.2764,1.113e-11,3.373e-12,0.0,0.0003532,-0.01381,0.0,0.0,-0.1887,1.974e-13,0.0,4.721e-05,0.0,1.465e-13,-0.0101,0.0,0.0,0.0,0.0,0.0003647
4.348e-06,0.0006197999999999,2.897e-09,818.7,1.879e-13,623.4,-0.01969,2.004,4.581,-6.578,0.6681,8.738,-9.087,-1.138,8.265,-13.17,-7.042,1.276,-18.89,-16.26,-11.45,0.4275,0.463,0.458,1.374e-10,1.388e-10,1.388e-10,0.3825,0.478,0.4696,1.403e-10,1.408e-10,1.408e-10,2.0,2.0,0.4468,6.39e-11,0.3051,0.4729,6.39e-11,6.566e-11,0.4466,6.665e-11,6.665e-11,0.4143,6.121e-11,0.4733,3.174e-11,2.104e-11,2.512e-11,0.4356,0.1433,2.511e-11,3.16e-11,0.448,0.3275,0.2777,0.3401,3.099e-11,-0.2201,7.068e-12,0.0,0.00379,0.0,1.891e-14,-0.3028,0.04329,7.641e-12,0.0,4.022e-12,0.04257
7.972e-06,0.002273,7.82e-10,673.5,2.363e-13,1298.0,-0.01958,-41.88,-44.18,-6.596,-53.6,-42.35,-9.108,-56.46,-48.22,-13.17,-60.34,-57.96,-18.87,-65.92,-69.57,0.03677,0.08119,0.06941,1.041e-10,1.166e-10,1.165e-10,0.00376,0.007058,0.007052,8.675e-11,1.022e-10,1.022e-10,1.0,2.0,0.03827,2.431e-11,-0.00163,0.0009816,2.415e-11,4.549e-11,0.03768,4.704e-11,4.787e-11,-0.008874,1.159e-11,0.001023,0.0,0.0,0.0,1.503e-05,-0.0488,4.417e-13,2.241e-12,0.0,0.0001175,-0.00554,0.0,0.0,-0.03081,8.273e-14,-8.358e-12,8.994e-06,5.451e-13,7.094e-13,-0.003665,0.0,0.0,4.923e-05,0.0,2.298e-05
8.544e-06,0.002031,4.976999999999998e-10,150.4,8.676000000000002e-13,624.7,-0.01968,-9.017,-18.01,-6.592,-3.057,0.5693,-9.112,-7.942,-6.575,-13.17,-16.5,-19.61,-18.87,-27.18,-35.31,0.01567,0.1413,0.1211,9.709e-11,1.052e-10,1.049e-10,-0.04952,0.06242,0.06217,5.776e-11,8.228e-11,8.228e-11,2.0,2.0,0.02106,1.807e-12,-0.1453,0.0009608,5.927e-13,1.599e-11,0.01786,1.797e-11,1.86e-11,-0.1072,-2.456e-11,0.002904,0.0,0.0,0.0,0.0003291,-0.1117,3.595e-14,1.754e-13,0.0,0.000233,-0.1331,0.0,0.0,-0.07821,1.268e-13,0.0,0.0003702,0.0,2.312e-13,-0.09214,0.0,0.0,0.0,0.0,0.000228
2.333e-06,0.001701,1.667e-09,163.6,9.957e-13,455.8,-0.01974,-9.606,-19.2,-6.579,-10.02,-13.49,-9.07,-11.85,-14.67,-13.13,-14.16,-15.27,-18.82,-15.8,-13.11,0.2303,0.4015,0.351,1.242e-10,1.287e-10,1.285e-10,0.128,0.1446,0.1442,1.297e-10,1.316e-10,1.316e-10,2.0,2.0,0.2882,6.349e-11,0.07735,0.1462,6.315e-11,5.038e-11,0.2398,5.452e-11,5.469e-11,0.08186,6.303e-11,0.1621,1.357e-11,2.767e-11,2.938e-11,0.1063,-0.09719,2.864e-11,1.279e-11,0.1305,0.07038,0.04201,0.07331,8.645e-12,-0.156,3.324e-14,1.012e-11,0.06664,1.065e-11,1.012e-11,0.05317,0.0,0.0,0.06796,0.0,0.0002535
9.9e-06,0.002424,1.091e-09,652.2,7.965000000000001e-13,581.4,-0.01953,-41.7,-38.4,-6.605,-52.96,-42.82,-9.112,-57.28,-52.39,-13.17,-62.91,-63.86,-18.86,-69.31,-76.2,-0.008167,0.03638,0.03391,1.004e-10,1.052e-10,1.048e-10,-0.001647,0.002527,0.002527,6.619e-11,7.767e-11,7.731e-11,1.0,2.0,0.0,0.0,-0.005178,7.92e-06,6.075e-13,0.0,0.001977,1.296e-11,0.0,-0.03863,0.0,0.0,0.0,0.0,0.0,1.818e-05,-0.03249,5.013e-13,3.658e-13,0.0,0.0001308,-0.00392,0.0,0.0,-0.02113,7.867e-14,0.0,4.549e-06,0.0,1.968e-13,-0.00261,0.0,0.0,0.0,0.0,1.581e-05
3.495e-06,0.001617,1.597e-09,1196.0,8.582000000000001e-13,192.3,-0.01969,-40.89,-31.01,-6.582,-48.43,-36.0,-9.079,-50.43,-38.23,-13.15,-52.94,-42.25,-18.86,-56.27,-49.04,0.2856,0.481,0.4231,1.21e-10,1.271e-10,1.271e-10,0.00548,0.009378,0.008035,1.185e-10,1.255e-10,1.254e-10,1.0,2.0,0.3093,4.723e-11,0.001945,0.004829,4.719e-11,4.01e-11,0.2617,4.917e-11,4.919e-11,0.1162,3.963e-11,0.005787,7.466e-12,0.0,0.0,0.0001612,-0.1268,1.49e-12,7.452e-12,0.0,0.03937,-0.003932,0.04043,-9.084e-13,-0.2107,2.641e-13,0.0,2.224e-05,0.0,1.161e-13,-0.0044,0.0,0.0,0.0,0.0,0.001015
5.693e-06,0.001434,1.05e-09,80.68,6.749e-13,1049.0,-0.01972,-18.22,-36.45,-6.578,-9.977,-13.46,-9.083,-11.5,-14.03,-13.16,-14.61,-16.16,-18.89,-20.12,-21.29,0.3418,0.3333,0.3321,1.101e-10,1.148e-10,1.147e-10,0.05167,0.01376,0.01266,9.757e-11,3.993e-12,1.09e-10,2.0,2.0,0.3212,3.398e-11,-0.0448,0.02273,3.377e-11,4.563e-11,0.3138,4.664e-11,4.758e-11,0.1962,2.211e-11,0.02295,0.0,-9.357e-13,3.641e-12,0.004778,-0.2222,1.24e-12,1.144e-12,0.009795,0.001661,-0.0739,0.0,0.0,-0.2476,2.316e-14,0.0,0.0002248,0.0,1.153e-13,-0.1673,0.0,0.0,0.0,0.0,0.0007194
5.116e-06,0.001676,1.073e-09,765.8,8.799e-13,1474.0,-0.01965,-32.75,-33.3,-6.585,-35.73,-23.79,-9.09,-38.74,-28.05,-13.17,-44.28,-36.77,-18.88,-52.73,-50.09,0.1467,0.2364,0.2361,9.983e-11,1.039e-10,1.035e-10,-0.01087,0.02028,0.01997,7.902e-11,8.313e-11,8.313e-11,1.0,2.0,0.1792,2.702e-11,-0.02084,0.0199,2.429e-11,3.633e-11,0.164,3.465e-11,3.577e-11,0.06306,2.291e-11,0.01994,0.0,0.0,0.0,0.0001632,-0.1948,1.125e-12,6.301e-13,0.0,0.001107,-0.07015,0.0,0.0,-0.1856,2.091e-13,0.0,0.0001974,0.0,2.095e-13,-0.05292,0.0,0.0,0.0,0.0,0.0005301
4.730999999999999e-06,0.002211,2.715e-09,512.6,5.714000000000002e-13,592.2,-0.01966,-23.94,-23.69,-6.584,-27.28,-17.75,-9.087,-30.12,-20.59,-13.16,-35.5,-27.6,-18.88,-44.06,-39.65,0.08557,0.1718,0.1482,1.268e-10,1.294e-10,1.292e-10,0.1722,0.183,0.1828,1.057e-10,1.156e-10,1.156e-10,1.0,2.0,0.1065,3.803e-11,0.06198,0.1728,3.794e-11,5.398e-11,0.0931,5.527e-11,5.535e-11,-0.0007396,2.869e-11,0.1837,1.208e-11,0.0,0.0,0.002722,-0.08321,2.231e-12,1.12e-11,0.0,0.01321,-0.134,0.01361,-4.567e-12,-0.08048,3.349e-14,0.0,0.000465,0.0,3.59e-13,-0.1548,0.0,0.0,0.0,0.0,0.0002586
7.212999999999999e-06,0.00236,2.437e-09,264.8,1.391e-13,747.8,-0.01967,-7.455,-13.56,-6.578,-6.812,-5.348,-9.106,-6.406,-0.1833,-13.19,-13.55,-9.363,-18.88,-24.16,-25.15,0.0177,0.05244,0.04752,1.352e-10,1.371e-10,1.37e-10,0.01548,0.04352,0.04167,1.385e-10,1.392e-10,1.39e-10,2.0,2.0,0.03589,5.602e-11,0.00236,0.02674,5.6e-11,5.908e-11,0.03472,6.077e-11,6.084e-11,-0.01207,4.946e-11,0.034,1.229e-11,1.486e-12,1.035e-11,0.008462,-0.04073,1.001e-11,1.219e-11,0.01022,0.002875,-0.03109,0.003134,-2.433e-12,-0.02822,7.198e-14,0.0,9.178e-05,0.0,3.804e-13,-0.03645,0.0,0.0,0.0,0.0,0.0001888
3.583e-06,0.002314,2.492e-09,163.0,8.642000000000001e-13,203.1,-0.01971,-4.795,-9.502,-6.578,-6.754,-6.857,-9.074,-7.733,-6.339,-13.14,-8.928,-4.699,-18.88,-12.45,-4.975,0.02709,0.1638,0.1345,1.236e-10,1.291e-10,1.291e-10,0.1428,0.1753,0.1701,1.371e-10,1.386e-10,1.385e-10,2.0,2.0,0.08989,6.669e-11,0.1096,0.1461,6.669e-11,4.071e-11,0.07842,5.082e-11,5.083e-11,-0.03046,6.57e-11,0.1626,7.027e-12,3.25e-11,3.22e-11,0.1259,-0.07275,3.194e-11,7.016e-12,0.1293,0.00891,0.07598,0.00892,-2.941e-12,-0.08426,2.993e-13,1.488e-11,0.06812,1.535e-11,1.53e-11,0.01269,0.0,0.0,0.0682,0.0,0.0004157
5.323999999999999e-06,0.002458,2.879e-09,953.7,1.627e-13,486.1,-0.01965,-48.24,-42.32,-6.586,-45.82,-35.62,-9.092,-47.51,-36.18,-13.17,-52.13,-44.07,-18.88,-59.14,-56.4,0.009332,0.0576,0.04985,1.26e-10,1.306e-10,1.306e-10,-0.0004619,0.0004832,0.0004167,6.635e-11,8.778e-11,8.768e-11,1.0,2.0,0.03912,0.0,-0.0007473,3.326e-06,9.952e-13,5.118e-11,0.0342,5.558e-11,5.558e-11,-0.008015,0.0,0.0,1.388e-11,0.0,0.0,1.076e-06,-0.03474,5.612e-13,1.365e-11,0.0,0.008703,-0.0006318,0.008914,7.415e-12,-0.03643,1.3e-13,0.0,1.584e-06,0.0,2.956e-13,-0.0004177,0.0,0.0,0.0,0.0,0.0001043
8.926e-06,0.001976,2.1650000000000003e-09,196.2,5.936000000000001e-13,1431.0,-0.01969,-12.33,-24.59,-6.593,-0.7897,5.324,-9.12,-5.804,-1.901,-13.18,-14.07,-14.3,-18.87,-24.09,-28.69,0.03672,0.1243,0.09764,6.686e-11,7.992e-11,7.967e-11,-0.1923,0.0,0.0001749,0.0,0.0,6.822e-12,2.0,2.0,0.008429,2.12e-12,-0.1974,0.003318,2.059e-12,7.49e-12,0.005274,1.125e-11,6.328e-12,-0.09629,-2.433e-11,0.003689,0.0,0.0,0.0,0.002272,-0.1181,1.09e-12,3.398e-13,0.0,6.74e-05,-0.185,0.0,0.0,-0.08953,1.831e-13,0.0,0.0006687,0.0,7.404e-13,-0.1287,0.0,0.0,0.0,0.0,0.000232
4.708e-06,0.0009519999999999,1.523e-09,56.76,7.958e-13,1235.0,-0.01973,-22.2,-44.41,-6.578,-14.03,-21.56,-9.075,-14.03,-19.1,-13.15,-13.92,-14.87,-18.88,-16.03,-13.11,0.3496,0.3589,0.3575,1.012e-10,1.075e-10,1.073e-10,0.1114,0.003285,0.003008,8.967e-11,4.955e-13,9.971e-11,2.0,2.0,0.3373,3.599e-11,0.008385,0.01006,3.497e-11,4.189e-11,0.3081,4.036e-11,4.298e-11,0.2024,3.202e-11,0.01118,0.0,0.0,0.0,0.05768,-0.25,9.422e-12,2.172e-12,0.0,0.004103,-0.006718,0.0,0.0,-0.3276,9.466e-14,2.58e-12,0.009086,2.172e-12,2.164e-12,-0.03563,0.0,0.0,0.00941,0.0,0.0006661
5.622e-06,0.0005666,9.262999999999999e-10,60.13,2.401e-13,628.0,-0.01972,-18.82,-37.66,-6.577,-17.61,-28.7,-9.075,-17.32,-25.67,-13.15,-18.97,-24.93,-18.88,-22.9,-26.94,0.4999,0.5204,0.5174,1.404e-10,1.41e-10,1.41e-10,0.04195,0.06222,0.06217,1.378e-10,1.393e-10,1.392e-10,2.0,2.0,0.5207,5.889e-11,0.02319,0.06096,5.888e-11,6.526e-11,0.5099,6.652e-11,6.652e-11,0.3941,5.188e-11,0.06165,2.75e-11,1.127e-11,1.932e-11,0.05925,-0.03339,1.932e-11,2.739e-11,0.06149,0.2103,0.0155,0.2157,2.45e-11,-0.252,1.127e-12,0.0,0.0002372,0.0,8.167e-14,-0.04965,0.0,0.0,0.0,0.0,0.005787
6.541e-06,0.001896,9.338e-10,1253.0,7.077000000000001e-13,928.4,-0.01962,-55.34,-50.37,-6.591,-57.99,-44.31,-9.101,-58.03,-47.62,-13.17,-59.88,-54.49,-18.88,-64.53,-64.91,0.1273,0.2232,0.2003,1.036e-10,1.091e-10,1.089e-10,0.0002292,0.000561,0.0004518,9.319e-11,1.028e-10,1.022e-10,1.0,2.0,0.1089,0.0,-0.0001293,0.00011,1.484e-11,3.693e-11,0.1018,3.638e-11,3.753e-11,-0.02092,0.0,0.0,0.0,0.0,0.0,1.897e-06,-0.1872,2.972e-13,1.466e-13,0.0,3.868e-05,-0.0005377,0.0,0.0,-0.1343,4.812e-13,0.0,2.503e-06,0.0,1.543e-13,-0.0004809,0.0,0.0,0.0,0.0,0.0007752
2.7719999999999995e-06,0.001042,3.573e-10,637.0,6.798e-13,959.6,-0.01972,-3.852,-5.405,-6.58,-3.0,4.491,-9.077,-5.598,1.908,-13.15,-10.35,-3.346,-18.86,-17.91,-12.58,0.2868,0.3912,0.3912,1.151e-10,1.2e-10,1.199e-10,0.3756,0.2487,0.2472,9.709e-11,1.086e-10,1.086e-10,1.0,2.0,0.3356,3.905e-11,0.2584,0.3164,3.885e-11,5.047e-11,0.2891,4.967e-11,5.114e-11,0.1595,3.669e-11,0.3167,1.535e-11,7.146e-12,9.176e-12,0.06081,-0.1216,8.571e-12,1.37e-11,0.06089,0.1032,-0.02076,0.1044,1.164e-11,-0.2477,1.967e-13,0.0,0.002231,0.0,4.622e-13,-0.3781,0.0,0.0,0.0,0.0,0.002151
6.633e-06,0.001602,3.9119999999999996e-11,1493.0,1.076e-13,313.0,-0.01962,-53.29,-42.44,-6.591,-42.4,-31.29,-9.101,-42.93,-33.16,-13.17,-48.16,-42.9,-18.88,-57.39,-57.96,0.1185,0.2741,0.2403,9.548e-11,1.091e-10,1.09e-10,-0.001856,0.0,0.000448,0.0,0.0,5.957e-11,1.0,2.0,0.1057,0.0,-0.001581,1.239e-05,7.793e-13,1.596e-11,0.1019,2.815e-11,2.818e-11,0.02558,0.0,0.0,0.0,-1.1e-11,3.888e-13,5.626e-06,-0.1603,2.335e-13,1.297e-13,3.61e-05,0.0002176,-0.002924,0.0,0.0,-0.1533,1.556e-13,0.0,6.08e-06,0.0,3.815e-14,-0.002756,0.0,0.0,0.0,0.0,0.001183
8.567e-06,0.001432,2.5790000000000003e-09,300.3,3.9530000000000004e-13,367.0,-0.01964,-0.7631,-1.355,-6.592,-0.4622,6.17,-9.12,-4.751,0.558,-13.18,-13.3,-12.46,-18.87,-23.7,-27.65,0.5026,0.5656,0.5655,1.276e-10,1.316e-10,1.315e-10,0.09292,0.5229,0.5184,1.219e-10,1.29e-10,1.29e-10,2.0,2.0,0.2965,4.687e-11,0.07116,0.4189,4.684e-11,4.906e-11,0.2934,5.121e-11,5.129e-11,0.1362,3.909e-11,0.4737,0.0,0.0,0.0,0.003438,-0.248,4.363e-13,1.474e-12,0.0,0.01105,-0.5146,0.0,0.0,-0.205,3.769e-13,0.0,0.003113,0.0,7.613e-13,-0.3545,0.0,0.0,0.0,0.0,0.001715
3.818e-06,0.000505,3.2249999999999997e-10,908.8,5.583e-13,1357.0,-0.01972,-0.8319,-1.426,-6.582,2.407,12.0,-9.087,-0.7843,8.478,-13.16,-6.871,0.8536,-18.88,-16.02,-11.81,0.2568,0.3154,0.315,1.057e-10,1.116e-10,1.114e-10,0.3435,0.1982,0.1974,8.121e-11,9.675e-11,9.649e-11,2.0,2.0,0.2748,2.954e-11,0.2331,0.2688,2.927e-11,4.49e-11,0.244,4.323e-11,4.56e-11,0.1646,2.76e-11,0.2723,1.113e-11,0.0,0.0,0.02825,-0.1481,4.073e-12,9.46e-12,0.0,0.07019,-0.03939,0.07053,6.596e-12,-0.2508,2.694e-13,0.0,0.006033,0.0,4.468e-13,-0.2696,0.0,0.0,0.0,0.0,0.001454
9.536e-06,0.0007985,8.47e-10,905.1,8.185000000000001e-13,882.4,-0.01958,-9.88,-6.761,-6.603,-14.41,-4.202,-9.111,-19.91,-14.52,-13.17,-28.71,-29.02,-18.86,-39.97,-46.29,0.3189,0.4798,0.4692,7.219e-11,8.74e-11,8.73e-11,-0.08895,0.1668,0.1608,2.125e-11,5.288e-11,5.278e-11,1.0,2.0,0.0,0.0,-0.3292,0.0001549,7.69e-14,0.0,0.002652,7.648e-13,0.0,-0.1887,0.0,0.0,0.0,0.0,0.0,0.0003053,-0.378,1.003e-13,1.771e-13,0.0,0.003333,-0.3365,0.0,0.0,-0.308,1.135e-14,0.0,0.0002785,0.0,1.764e-13,-0.2529,0.0,0.0,0.0,0.0,0.0002984
4.445e-06,0.001089,1.549e-09,1487.0,5.904e-13,329.8,-0.01967,-40.27,-30.32,-6.583,-49.12,-35.39,-9.085,-51.17,-38.33,-13.16,-53.81,-43.9,-18.88,-57.86,-52.75,0.6128,0.7275,0.6992,1.366e-10,1.381e-10,1.381e-10,0.005836,0.009075,0.008174,1.295e-10,1.331e-10,1.331e-10,1.0,2.0,0.5914,5.679e-11,0.001985,0.005653,5.676e-11,6.241e-11,0.5465,6.412e-11,6.412e-11,0.3053,5.238e-11,0.006361,2.134e-11,7.03e-12,1.137e-11,0.0009255,-0.1227,1.133e-11,2.132e-11,0.000966,0.1927,-0.00259,0.1962,1.776e-11,-0.3,4.203e-13,0.0,2.32e-05,0.0,4.796e-13,-0.003961,0.0,0.0,0.0,0.0,0.001022
4.086999999999999e-06,0.002346,7.487999999999998e-10,468.2,6.526000000000002e-13,192.6,-0.01967,-18.56,-14.28,-6.583,-24.04,-16.28,-9.083,-26.66,-18.65,-13.16,-31.65,-24.87,-18.87,-39.77,-36.18,0.02663,0.1237,0.1017,1.188e-10,1.253e-10,1.253e-10,0.2464,0.3097,0.3025,1.409e-10,1.411e-10,1.411e-10,1.0,2.0,0.06379,6.945e-11,0.07459,0.2407,6.942e-11,3.694e-11,0.05693,4.662e-11,4.662e-11,-0.03439,6.917e-11,0.2512,0.0,2.337e-11,2.665e-11,0.07607,-0.07952,2.663e-11,1.952e-12,0.07805,0.003288,-0.1082,0.0,0.0,-0.07362,1.787e-13,0.0,0.0001246,0.0,7.513e-14,-0.1308,0.0,0.0,0.0,0.0,0.0004194
