fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_2 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_width_XY Vout_1 14G,eye_height Vout_1 14G,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height Vout_1 28G,eye_maxHeight Vout_2 28G,eye_maxWidth Vout_2 28G,eye_width_XY Vout_1 28G,eye_width Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_2 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_1 28G,eye_width_XY Vout_2 56G,eye_width Vout_2 56G,eye_width Vout_1 56G,eye_maxWidth Vout_2 56G,eye_height Vout_2 56G,eye_height_XY Vout_1 56G,eye_height_XY Vout_2 56G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_maxHeight Vout_2 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_1 56G
4.776e-06,0.001729,2.967e-09,191.7,6.099000000000002e-13,1391.0,-0.01973,-12.74,-25.45,-6.577,-3.485,-0.3981,-9.081,-4.559,-0.02696,-13.17,-7.031,-0.5407,-18.9,-14.42,-8.776,0.1951,0.2219,0.221,1.097e-10,1.146e-10,1.142e-10,-0.2804,0.003507,0.002087,3.963e-12,1.94e-12,4.719e-11,2.0,2.0,4.024e-11,4.652e-11,0.2142,4.819e-11,0.01534,-0.04348,0.2307,3.311e-11,4.712e-11,0.1331,0.01519,4.055e-11,-0.1291,0.07066,1.027e-11,7.653e-12,4.132e-12,0.06536,0.03446,7.908e-12,-0.08813,0.0354,1.027e-11,1.085e-11,7.527e-13,0.0,0.0,0.0,-0.2767,0.001932,0.000603,-0.1885,2.826e-13,0.0,0.0,0.0
1.6459999999999998e-06,0.0005392,2.779e-09,93.82,9.100000000000002e-13,487.7,-0.01975,-16.45,-32.95,-6.579,-17.05,-27.6,-9.068,-16.9,-24.79,-13.13,-16.27,-19.4,-18.8,-14.96,-11.34,0.1729,0.3797,0.3151,1.225e-10,1.264e-10,1.259e-10,0.05852,0.06839,0.06821,1.372e-10,1.374e-10,1.373e-10,2.0,2.0,4.639e-11,4.793e-11,0.2081,5.421e-11,0.07857,0.05672,0.2629,4.21e-11,5.382e-11,0.03675,0.06525,4.646e-11,-0.08597,0.08788,1.3e-11,1.577e-11,0.0,0.07345,0.08778,1.364e-11,-0.06749,0.0,1.857e-11,0.0,1.187e-11,1.035e-11,0.0,1.213e-11,-0.1686,0.003406,0.07951,-0.1062,8.785e-13,0.08049,0.0,0.0
9.52e-06,0.0006864999999999,1.673e-09,678.2,1.5230000000000004e-13,89.36,-0.01949,9.005,18.57,-6.61,-0.3992,6.979,-9.116,-6.42,-2.443,-13.17,-15.39,-16.45,-18.87,-26.58,-33.33,0.02822,0.4196,0.393,6.583e-11,8.76e-11,8.747e-11,0.1465,0.4801,0.4781,4.542e-11,7.192e-11,7.171e-11,2.0,2.0,1.058e-12,0.0,0.001784,0.0,0.0,-0.3337,0.0,0.0,3.356e-13,-0.4527,0.00311,0.0,-0.3818,0.0,0.0,2.631e-13,0.0,0.001158,0.001576,0.0,-0.2979,0.0,1.55e-13,0.0,3.861e-13,0.0,0.0,0.0,-0.3545,0.001418,0.002165,-0.3405,2.11e-13,0.0,0.0,0.0
1.809e-06,0.00181,1.231e-10,460.5,7.471000000000001e-13,945.1,-0.01974,-8.138,-13.4,-6.58,-8.339,-6.161,-9.071,-10.81,-8.576,-13.13,-15.02,-12.91,-18.83,-21.3,-19.71,0.1575,0.2775,0.2384,1.18e-10,1.212e-10,1.205e-10,0.07769,0.1357,0.1357,1.007e-10,1.099e-10,1.098e-10,2.0,2.0,4.295e-11,4.48e-11,0.1511,4.873e-11,0.1702,0.07773,0.186,4.151e-11,4.824e-11,0.05084,0.1482,4.414e-11,-0.1013,0.05744,1.071e-11,8.554e-12,7.847e-12,0.05009,0.028,8.579e-12,-0.08912,0.02815,8.549e-12,9.035e-12,7.346e-14,0.0,0.0,0.0,-0.209,0.0008017,0.0003043,-0.1566,1.076e-13,0.0,0.0,0.0
6.084e-06,0.001853,2.199e-09,785.2,7.391000000000002e-13,1403.0,-0.01963,-38.59,-39.09,-6.588,-42.64,-30.1,-9.098,-45.87,-35.5,-13.17,-51.6,-45.47,-18.88,-59.32,-58.5,0.08668,0.1888,0.186,9.129e-11,1e-10,9.975e-11,2.016e-05,0.009525,0.009454,6.965e-11,8e-11,7.987e-11,1.0,2.0,7.699e-12,3.284e-11,0.1029,3.3e-11,0.0,-0.01547,0.11,0.0,3.078e-11,0.006967,0.00183,0.0,-0.1634,0.0,0.0,5.176e-13,0.0,6.898e-05,0.0005368,0.0,-0.01946,0.0,2.923e-13,0.0,2.249e-13,0.0,-8.84e-12,0.0,-0.01596,0.0003191,3.067e-05,-0.1535,2.02e-13,0.0,6.95e-13,0.00174
7.525e-06,0.002182,2.679e-09,1130.0,8.804000000000002e-13,531.0,-0.01961,-55.7,-48.38,-6.595,-58.32,-45.44,-9.107,-59.0,-50.17,-13.17,-61.63,-58.19,-18.87,-66.73,-69.08,0.007226,0.1115,0.09507,1.085e-10,1.138e-10,1.128e-10,-0.000268,0.0001736,0.0001704,3.929e-11,6.342e-11,6.298e-11,1.0,2.0,1.859e-13,3.27e-11,0.03253,3.295e-11,0.0,-0.0005488,0.03446,0.0,3.272e-11,-0.06742,8.019e-07,0.0,-0.07666,0.0,0.0,1.583e-13,0.0,1.016e-06,0.0001761,0.0,-0.0003595,0.0,3.251e-13,0.0,1.706e-13,0.0,0.0,0.0,-0.0002421,0.0001289,7.075e-07,-0.06086,2.312e-13,0.0,0.0,0.0
8.186e-06,0.001287,1.662e-09,65.45,1.711e-13,752.1,-0.0197,-18.09,-36.18,-6.576,-15.08,-23.63,-9.083,-11.2,-13.46,-13.18,-13.07,-13.01,-18.88,-21.66,-24.48,0.3498,0.4106,0.4036,1.325e-10,1.352e-10,1.352e-10,-0.1335,0.05287,0.04487,9.931e-11,1.1e-10,1.1e-10,2.0,2.0,3.231e-11,5.651e-11,0.4068,6.011e-11,0.02564,-0.08742,0.4095,-1.437e-11,6.01e-11,0.2844,0.02096,3.246e-11,-0.1957,0.0,0.0,1.146e-11,7.054e-12,0.001859,0.03548,0.0,-0.1532,0.03679,4.125e-12,1.196e-11,4.606e-14,0.0,0.0,0.0,-0.1472,0.0009927,0.0002071,-0.1855,1.195e-13,0.0,0.0,0.0
5.534e-06,0.0021579999999999,9.979e-10,1174.0,8.438e-13,1172.0,-0.01966,-60.07,-56.52,-6.587,-61.11,-47.43,-9.094,-58.62,-47.12,-13.17,-58.82,-51.54,-18.88,-62.52,-60.69,0.02913,0.1136,0.09112,9.257e-11,9.857e-11,9.82e-11,0.0001452,0.0006104,0.0004939,9.452e-11,1.021e-10,1.007e-10,1.0,2.0,2.756e-11,3.1e-11,0.03705,2.737e-11,0.00023,-0.0002048,0.042,3.14e-11,2.655e-11,-0.03909,0.0002228,2.811e-11,-0.09475,0.0,0.0,5.377e-13,0.0,6.061e-07,0.0007226,0.0,-0.0005789,0.0,3.089e-14,0.0,1.495e-13,0.0,0.0,0.0,-0.0004801,0.0001632,1.338e-06,-0.0838,1.848e-13,0.0,0.0,0.0
7.950999999999999e-06,0.00227,2.6230000000000006e-09,41.05,3.585000000000001e-13,1174.0,-0.01971,-24.96,-49.92,-6.572,-10.3,-14.09,-9.091,-5.182,-1.521,-13.19,-8.856,-4.433,-18.88,-19.75,-20.82,0.02574,0.07983,0.06635,9.301e-11,1.055e-10,1.055e-10,-0.01651,0.004371,0.004369,1.032e-10,1.084e-10,1.083e-10,2.0,2.0,1.115e-11,3.683e-11,0.02935,3.839e-11,0.0,-0.05026,0.02939,0.0,3.591e-11,-0.01735,0.00191,0.0,-0.05005,0.0,0.0,2.925e-13,0.0,0.001025,0.0001494,0.0,-0.03518,0.0,6.384e-12,0.0,3.373e-13,0.0,0.0,0.0,-0.03372,0.000163,0.0003895,-0.0369,2.766e-13,0.0,0.0,0.0
2.4e-06,0.001509,1.538e-09,655.2,1.777e-13,1273.0,-0.01972,-17.25,-21.04,-6.58,-18.43,-12.93,-9.073,-20.54,-13.63,-13.14,-24.68,-17.43,-18.84,-31.01,-24.15,0.2463,0.2775,0.2772,1.402e-10,1.407e-10,1.407e-10,0.03898,0.1384,0.1383,1.357e-10,1.38e-10,1.38e-10,1.0,2.0,6.082e-11,6.551e-11,0.2812,6.698e-11,0.1388,0.1822,0.2814,5.637e-11,6.698e-11,0.2475,0.1386,6.091e-11,0.07702,0.1395,2.066e-11,3.05e-11,2.87e-11,0.1371,0.2051,1.581e-11,0.03863,0.2207,2.066e-11,3.054e-11,1.47e-12,0.0,5.165e-12,0.0,-0.1082,0.04659,0.001089,-0.1144,7.488e-12,0.0,7.498e-12,0.04768
7.538999999999999e-06,0.001954,1.337e-09,124.3,5.354e-13,1035.0,-0.0197,-14.37,-28.73,-6.579,-4.79,-3.044,-9.103,-7.265,-5.384,-13.18,-13.61,-13.88,-18.88,-22.34,-25.62,0.08689,0.1835,0.1666,9.594e-11,1.046e-10,1.046e-10,-0.04478,0.02041,0.02022,9.43e-11,1.098e-10,1.097e-10,2.0,2.0,2.105e-11,3.387e-11,0.07127,3.6e-11,0.02458,-0.1072,0.07221,2.012e-12,3.267e-11,-0.03981,0.0235,2.107e-11,-0.1202,0.002338,5.806e-13,1.612e-13,0.0,0.0002802,0.0002211,-1.508e-11,-0.1314,0.0,1.073e-12,0.0,4.564e-13,0.0,0.0,0.0,-0.1,7.268e-05,0.0009028,-0.1055,1.155e-13,0.0,0.0,0.0
1.135e-06,0.001321,1.567e-09,1365.0,4.599e-13,609.6,-0.01975,-31.89,-28.85,-6.58,-37.25,-30.46,-9.069,-39.64,-32.73,-13.13,-43.44,-36.62,-18.82,-48.27,-41.91,0.1093,0.2545,0.2149,1.304e-10,1.328e-10,1.328e-10,0.007667,0.01333,0.01177,1.326e-10,1.347e-10,1.346e-10,1.0,2.0,5.908e-11,5.157e-11,0.1425,5.645e-11,0.01007,0.002286,0.1746,5.641e-11,5.633e-11,0.02572,0.008293,5.916e-11,-0.05354,0.004667,1.973e-11,1.668e-11,1.168e-11,0.004108,0.05859,1.542e-11,-0.002379,0.0621,1.964e-11,1.678e-11,1.5e-13,0.0,0.0,0.0,-0.005079,0.0006079,3.607e-05,-0.1126,2.967e-13,0.0,0.0,0.0
6.023999999999999e-06,0.001947,2.218e-09,115.2,3.855e-13,535.3,-0.01971,-11.06,-22.13,-6.575,-7.162,-7.821,-9.083,-6.505,-4.022,-13.18,-9.037,-4.719,-18.9,-17.12,-14.91,0.1936,0.2836,0.265,1.375e-10,1.385e-10,1.385e-10,0.006816,0.08194,0.08186,1.334e-10,1.36e-10,1.36e-10,2.0,2.0,5.576e-11,6.621e-11,0.1895,6.707e-11,0.08266,-0.004939,0.1982,4.915e-11,6.703e-11,0.04475,0.08261,5.578e-11,-0.1247,0.07315,1.525e-11,1.899e-11,1.297e-11,0.07021,0.03128,-8.946e-12,-0.02022,0.0324,1.514e-11,1.901e-11,7.663e-14,0.0,0.0,0.0,-0.1119,0.0003338,0.0003285,-0.1141,4.791e-13,0.0,0.0,0.0
7.163e-06,0.001746,2.538e-09,803.5,2.1130000000000002e-13,1166.0,-0.0196,-38.78,-39.07,-6.593,-51.65,-40.01,-9.104,-54.86,-45.02,-13.17,-58.43,-54.01,-18.88,-63.74,-65.11,0.2032,0.2265,0.2264,1.296e-10,1.33e-10,1.33e-10,0.009397,0.01264,0.01263,1.197e-10,1.27e-10,1.27e-10,1.0,2.0,4.73e-11,5.301e-11,0.2283,5.768e-11,0.01197,0.002143,0.2292,3.832e-11,5.754e-11,0.1336,0.01157,4.731e-11,-0.13,0.0,0.0,1.51e-11,7.861e-12,5.29e-05,0.03238,0.0,-0.01365,0.03345,2.525e-13,1.545e-11,1.066e-13,0.0,0.0,0.0,-0.009173,0.001178,4.309e-06,-0.1312,5.223e-13,0.0,0.0,0.0
4.465e-06,0.0005915,2.221e-09,105.9,8.406000000000002e-13,530.1,-0.01972,-13.07,-26.17,-6.579,-11.09,-15.69,-9.074,-11.68,-14.41,-13.14,-12.03,-11.12,-18.88,-14.67,-10.07,0.4287,0.5867,0.5247,1.256e-10,1.283e-10,1.281e-10,0.2006,0.1241,0.124,1.102e-10,1.201e-10,1.201e-10,2.0,2.0,5.121e-11,5.374e-11,0.377,5.474e-11,0.1426,0.1301,0.4348,4.946e-11,5.47e-11,0.2194,0.14,5.144e-11,-0.1355,0.1917,2.233e-11,1.509e-11,1.359e-11,0.1874,0.1134,2.213e-11,0.07704,0.115,2.198e-11,1.516e-11,1.69e-12,0.0,0.0,0.0,0.06785,0.001552,0.02528,-0.3005,7.651e-15,0.0,0.0,0.0
8.231e-06,0.001115,1.127e-09,1392.0,4.967e-14,878.6,-0.01958,-44.62,-39.06,-6.598,-34.94,-27.53,-9.107,-36.83,-29.61,-13.17,-43.23,-40.83,-18.87,-53.44,-57.16,0.1512,0.2223,0.2085,1.151e-10,1.231e-10,1.231e-10,-0.002323,0.0,0.0003864,0.0,0.0,2.448e-11,1.0,2.0,4.006e-12,4.526e-11,0.1956,5.007e-11,0.0,-0.009551,0.2098,0.0,5.007e-11,0.1588,4.606e-05,0.0,0.01256,0.0,0.0,1.683e-11,1.641e-11,3.204e-05,0.0777,0.0,-0.00675,0.08071,3.375e-13,1.694e-11,2.313e-14,0.0,0.0,0.0,-0.00649,0.0004874,2.541e-06,-0.163,1.969e-13,0.0,0.0,0.0
6.626e-06,0.001468,2.4400000000000003e-09,166.1,5.992000000000001e-13,222.8,-0.01968,-3.248,-6.501,-6.58,-4.083,-1.635,-9.097,-5.338,-1.542,-13.18,-10.05,-6.578,-18.89,-18.79,-18.33,0.4413,0.5696,0.5382,1.187e-10,1.255e-10,1.255e-10,0.3904,0.4605,0.4595,1.376e-10,1.389e-10,1.388e-10,2.0,2.0,6.27e-11,3.771e-11,0.3159,4.587e-11,0.4605,0.3396,0.3201,6.06e-11,4.586e-11,0.1765,0.4584,6.272e-11,-0.2985,0.1823,2.279e-11,4.537e-13,0.0,0.176,0.002164,1.948e-11,-0.1111,0.0,2.267e-11,0.0,9.229e-13,0.0,0.0,0.0,-0.2628,0.0007105,0.004725,-0.2053,8.624e-14,0.0,0.0,0.0
6.636e-06,0.001468,1.9560000000000003e-09,1183.0,3.321000000000001e-13,1054.0,-0.01961,-45.86,-42.52,-6.591,-53.77,-40.22,-9.101,-55.44,-44.8,-13.17,-58.43,-52.92,-18.88,-63.53,-63.8,0.4019,0.3174,0.3173,1.249e-10,1.295e-10,1.294e-10,0.0028,0.003415,0.003211,1.375e-10,1.382e-10,1.381e-10,1.0,2.0,6.221e-11,5.227e-11,0.3254,5.583e-11,0.002467,0.0008076,0.3276,6.037e-11,5.581e-11,0.2051,0.002392,6.223e-11,-0.1683,0.0,0.0,1.822e-12,0.0,3.979e-06,0.003818,0.0,-0.001782,0.0,2.74e-13,0.0,1.787e-13,0.0,0.0,0.0,-0.001416,0.003167,5.317e-06,-0.2041,4.277e-13,0.0,0.0,0.0
1.29e-06,0.0017649999999999,2.136e-09,286.3,3.5730000000000005e-13,1435.0,-0.01975,-14.28,-28.32,-6.579,-13.95,-20.86,-9.068,-15.99,-22.46,-13.13,-18.92,-24.27,-18.81,-21.45,-23.81,0.1091,0.1951,0.1661,1.236e-10,1.272e-10,1.271e-10,0.03025,0.03755,0.03708,1.245e-10,1.291e-10,1.29e-10,2.0,2.0,4.826e-11,5.183e-11,0.1139,5.352e-11,0.04354,0.02439,0.1439,5.173e-11,5.338e-11,0.04588,0.04323,4.861e-11,-0.03466,0.0,0.0,1.796e-11,1.364e-11,0.0395,0.05871,0.0,0.02075,0.06442,1.707e-11,1.814e-11,1.168e-11,1.17e-11,0.0,1.181e-11,0.0403,0.0009177,0.02964,-0.07591,2.564e-13,0.04256,0.0,0.0
3.606e-06,0.0005154,4.501e-10,671.0,8.030000000000001e-13,1259.0,-0.01972,-2.14,-4.234,-6.581,0.8638,8.408,-9.082,-2.033,5.294,-13.15,-7.498,-1.213,-18.87,-16.05,-12.49,0.2272,0.3409,0.3035,9.923e-11,1.054e-10,1.052e-10,0.3748,0.1644,0.1637,7.467e-11,8.419e-11,8.398e-11,2.0,2.0,2.232e-11,4.043e-11,0.1827,3.741e-11,0.2501,0.2958,0.2174,2.523e-11,3.614e-11,0.117,0.2315,2.553e-11,-0.1696,0.0,0.0,5.193e-12,1.631e-12,0.01674,0.01796,0.0,-0.119,0.02497,1.875e-12,8.266e-12,8.161e-14,0.0,0.0,0.0,-0.3568,0.002017,0.006644,-0.2547,3.17e-13,0.0,0.0,0.0
7.173e-06,0.001683,2.239e-09,140.5,1.9550000000000005e-13,1100.0,-0.01971,-14.27,-28.54,-6.572,-7.93,-9.357,-9.086,-5.562,-2.091,-13.19,-10.08,-6.632,-18.89,-19.68,-20.24,0.1852,0.2523,0.2522,1.344e-10,1.365e-10,1.364e-10,-0.1992,0.04092,0.03215,7.672e-11,9.581e-11,9.575e-11,2.0,2.0,2.454e-11,5.577e-11,0.2526,5.996e-11,0.01405,-0.3375,0.2547,1.245e-11,5.984e-11,0.167,0.0111,2.459e-11,-0.1315,0.0,0.0,1.659e-11,1.063e-11,0.001426,0.04202,0.0,-0.1974,0.04268,7.477e-12,1.67e-11,1.747e-13,0.0,0.0,0.0,-0.1899,0.0004706,0.0003922,-0.1384,1.692e-13,0.0,0.0,0.0
1.442e-06,0.0005107,1.6020000000000003e-09,239.6,6.741000000000001e-15,482.9,-0.01975,-9.215,-18.47,-6.58,-15.68,-24.83,-9.068,-17.88,-26.75,-13.13,-20.9,-28.74,-18.81,-23.41,-28.21,-0.02811,0.1781,0.1356,8.614e-11,1.033e-10,1.032e-10,-0.01291,0.06352,0.0489,8.751e-11,1.016e-10,1.013e-10,2.0,2.0,2.88e-11,0.0,0.05004,0.0,0.0,-0.01436,0.0,0.0,2.644e-11,-0.05366,0.01642,0.0,-0.1044,0.0,0.0,2.121e-12,0.0,0.0008706,0.001545,0.0,-0.01804,0.0,1.526e-12,0.0,3.02e-12,0.0,0.0,0.0,-0.004409,0.0003781,0.009481,-0.121,2.22e-13,0.0,0.0,0.0
4.815999999999999e-06,0.002031,1.923e-09,1435.0,1.1500000000000001e-13,1121.0,-0.01972,-48.99,-45.17,-6.587,-41.93,-30.83,-9.089,-44.13,-31.76,-13.16,-48.91,-39.74,-18.88,-56.46,-52.65,0.1342,0.157,0.1538,1.412e-10,1.416e-10,1.416e-10,-0.0008059,8.936e-05,7.433e-05,3.067e-11,4.724e-11,4.721e-11,1.0,2.0,2.209e-13,6.471e-11,0.1506,6.633e-11,0.0,-0.001186,0.1513,0.0,6.633e-11,0.1282,2.698e-06,0.0,0.004692,0.0,0.0,3.072e-11,2.897e-11,1.234e-05,0.0845,0.0,-0.001181,0.08473,2.7e-13,3.072e-11,1.554e-13,0.0,0.0,0.0,-0.00137,8.958e-05,3.534e-06,-0.08899,2.992e-13,0.0,0.0,0.0
5.292e-06,0.001484,4.482e-11,1070.0,4.526000000000001e-13,684.9,-0.01965,-39.94,-34.98,-6.586,-49.04,-36.02,-9.091,-51.33,-39.71,-13.17,-54.72,-46.93,-18.88,-59.75,-57.31,0.4266,0.4182,0.4181,1.322e-10,1.346e-10,1.346e-10,0.009318,0.01025,0.01024,1.295e-10,1.323e-10,1.323e-10,1.0,2.0,6.254e-11,6.342e-11,0.3975,6.423e-11,0.009279,0.005483,0.4098,6.049e-11,6.414e-11,0.2618,0.009276,6.257e-11,-0.1175,0.0,0.0,1.905e-11,1.509e-11,0.0004033,0.09832,0.0,-0.006816,0.09841,4.802e-12,1.93e-11,1.535e-13,0.0,0.0,0.0,-0.00532,0.0006496,1.712e-05,-0.203,3.91e-14,0.0,0.0,0.0
3.641e-06,0.002039,1.571e-09,1045.0,1.166e-13,1273.0,-0.01969,-45.86,-45.4,-6.582,-47.71,-38.98,-9.079,-49.45,-38.27,-13.15,-52.45,-41.94,-18.87,-56.47,-49.63,0.1382,0.1679,0.1656,1.415e-10,1.418e-10,1.418e-10,0.001299,0.002007,0.001807,1.322e-10,1.35e-10,1.35e-10,1.0,2.0,6.138e-11,6.546e-11,0.1659,6.697e-11,0.001643,0.0007623,0.1661,5.747e-11,6.697e-11,0.1533,0.001374,6.14e-11,0.04143,0.0008053,2.211e-11,3.083e-11,2.949e-11,0.0007474,0.1177,2.008e-11,0.0001034,0.1205,2.18e-11,3.086e-11,2.726e-14,0.0,0.0,0.0,-0.001121,0.005965,6.596e-07,-0.08466,4.666e-12,0.0,0.0,0.0
6.416e-06,0.001167,2.487e-09,1222.0,2.549e-13,475.8,-0.01962,-38.59,-30.8,-6.59,-49.95,-37.31,-9.1,-53.49,-42.6,-13.17,-57.01,-50.94,-18.88,-62.14,-61.78,0.5039,0.5608,0.5548,1.302e-10,1.338e-10,1.338e-10,0.00593,0.009,0.008328,1.154e-10,1.231e-10,1.231e-10,1.0,2.0,4.517e-11,6.129e-11,0.5451,6.3e-11,0.004417,0.00152,0.5527,3.85e-11,6.296e-11,0.4362,0.004295,4.517e-11,-0.09835,0.0,0.0,2.336e-11,2.147e-11,2.977e-05,0.1879,0.0,-0.005723,0.1915,3.089e-13,2.338e-11,7.744e-13,0.0,0.0,0.0,-0.004036,0.00481,7.443e-05,-0.2364,2.077e-12,0.0,0.0,0.0
9.874e-06,0.001574,1.9550000000000004e-09,919.4,5.166e-14,437.2,-0.01954,-40.45,-33.51,-6.605,-38.37,-32.16,-9.11,-39.82,-35.83,-13.17,-45.66,-46.49,-18.86,-55.49,-62.17,0.03177,0.1986,0.1804,7.223e-11,9.21e-11,9.198e-11,-0.0003821,0.004323,0.003952,4.908e-11,7.432e-11,7.423e-11,1.0,2.0,5.73e-13,0.0,0.001876,0.0,0.0,-0.005925,0.0,0.0,1.688e-12,-0.1147,1.595e-05,0.0,-0.1545,0.0,0.0,1.004e-12,0.0,1.253e-05,0.0003826,0.0,-0.004794,0.0,1.809e-13,0.0,3.911e-13,0.0,0.0,0.0,-0.003881,0.000391,8.435e-06,-0.1301,1.91e-13,0.0,0.0,0.0
6.517999999999999e-06,0.001717,5.416e-11,1433.0,9.02e-13,472.3,-0.01963,-55.47,-46.35,-6.591,-58.81,-45.02,-9.101,-58.41,-47.9,-13.17,-60.03,-54.53,-18.88,-64.59,-64.88,0.2623,0.3902,0.3657,1.239e-10,1.268e-10,1.267e-10,-0.0001259,0.0003093,0.0002451,2.221e-11,5.429e-11,5.396e-11,1.0,2.0,4.402e-13,4.515e-11,0.2179,4.866e-11,0.0,-0.0005933,0.2191,0.0,4.861e-11,0.01603,3.205e-06,0.0,-0.2362,0.0,0.0,2.016e-13,0.0,4.062e-06,0.000241,0.0,-0.0007388,0.0,3.754e-13,0.0,6.881e-14,0.0,0.0,0.0,-0.000655,0.001914,8.439e-07,-0.173,4.17e-13,0.0,0.0,0.0
9.186e-06,0.002051,2.627e-09,493.1,2.011e-14,390.9,-0.01956,-23.45,-20.28,-6.601,-31.41,-28.77,-9.109,-36.09,-34.7,-13.17,-42.81,-44.23,-18.86,-50.92,-56.63,-0.06149,0.0543,0.05191,6.521e-11,8.735e-11,8.729e-11,-0.09768,0.05523,0.0552,5.8e-11,8.159e-11,8.153e-11,1.0,2.0,1.179e-12,0.0,0.0001962,0.0,0.0,-0.1172,0.0,0.0,4.294e-13,-0.08143,0.0003385,0.0,-0.07113,0.0,0.0,4.36e-13,0.0,0.0002452,7.795e-05,0.0,-0.08919,0.0,3.512e-13,0.0,2.346e-13,0.0,0.0,0.0,-0.06399,0.0004101,0.0001748,-0.05205,3.739e-13,0.0,0.0,0.0
9.616e-06,0.001059,2.219e-09,1203.0,9.943000000000001e-13,278.6,-0.01954,-37.63,-27.06,-6.603,-48.21,-37.3,-9.111,-53.08,-47.21,-13.17,-59.8,-59.68,-18.86,-67.07,-72.9,0.5948,0.7817,0.7515,1.267e-10,1.308e-10,1.308e-10,0.002868,0.01356,0.01353,1.231e-10,1.275e-10,1.275e-10,1.0,2.0,1.352e-11,2.397e-11,0.1738,3.768e-11,0.0,-0.01313,0.1799,0.0,3.765e-11,-0.2384,0.001605,0.0,-0.3481,0.0,0.0,4.771e-13,0.0,4.128e-05,0.004423,0.0,-0.009203,0.0,5.555e-13,0.0,8.966e-13,0.0,0.0,0.0,-0.006938,0.001161,3.636e-05,-0.3167,1.098e-13,0.0,0.0,0.0
1.84e-06,0.0015509999999999,1.8039999999999998e-09,360.4,4.669000000000002e-13,1290.0,-0.01975,-9.381,-18.39,-6.579,-6.547,-5.952,-9.07,-8.686,-7.736,-13.13,-12.14,-10.6,-18.82,-16.1,-12.94,0.1905,0.2658,0.2657,1.206e-10,1.244e-10,1.241e-10,0.05177,0.07178,0.07123,1.136e-10,1.246e-10,1.245e-10,2.0,2.0,4.68e-11,5.386e-11,0.2062,5.484e-11,0.08557,0.05491,0.2445,4.948e-11,5.368e-11,0.122,0.08402,4.686e-11,-0.04205,0.09595,1.812e-11,1.94e-11,1.696e-11,0.08523,0.1191,2.189e-11,0.01103,0.1293,1.64e-11,2.07e-11,6.342e-12,5.879e-12,0.0,7.358e-12,-0.03843,0.000375,0.04059,-0.1244,1.002e-13,0.04377,0.0,0.0
9.851e-06,0.001159,1.564e-09,1401.0,2.394e-13,660.8,-0.01954,-46.87,-39.44,-6.604,-44.48,-33.37,-9.111,-49.4,-43.57,-13.17,-57.42,-57.61,-18.86,-66.67,-72.93,0.4532,0.5095,0.5088,1.335e-10,1.358e-10,1.358e-10,-0.004418,0.0,0.001189,0.0,0.0,4.699e-11,1.0,2.0,4.506e-13,6.002e-11,0.3782,6.26e-11,0.0,-0.003845,0.3809,0.0,6.258e-11,0.1941,1.058e-05,0.0,-0.3317,0.0,0.0,2.484e-13,0.0,1.593e-06,0.000208,0.0,-0.003878,0.0,9.251e-14,0.0,6.037e-13,0.0,0.0,0.0,-0.002738,0.0004545,8.205e-06,-0.2162,1.341e-13,0.0,0.0,0.0
