fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_height_XY Vout_2 14G,eye_maxWidth Vout_2 14G,eye_height_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_maxHeight Vout_2 14G,eye_height Vout_1 14G,eye_maxHeight Vout_1 14G,eye_width Vout_2 14G,eye_height Vout_2 14G,eye_width Vout_1 14G,eye_width_XY Vout_2 14G,eye_width_XY Vout_1 14G,eye_width_XY Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height Vout_2 28G,eye_maxWidth Vout_1 28G,eye_height_XY Vout_2 28G,eye_height_XY Vout_1 28G,eye_width Vout_1 28G,eye_maxHeight Vout_1 28G,eye_width Vout_2 28G,eye_maxHeight Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_1 28G,eye_width_XY Vout_2 56G,eye_maxHeight Vout_2 56G,eye_height Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width Vout_1 56G,eye_width Vout_2 56G,eye_height Vout_1 56G,eye_height_XY Vout_2 56G,eye_maxHeight Vout_1 56G,eye_width_XY Vout_1 56G,eye_height_XY Vout_1 56G,eye_maxWidth Vout_1 56G
4.445e-06,0.001975,2.204e-09,588.5,1.8460000000000002e-13,1350.0,-0.01967,-28.15,-32.34,-6.583,-30.17,-22.42,-9.085,-32.69,-22.9,-13.16,-37.76,-29.14,-18.88,-45.9,-41.03,0.1583,0.1759,0.1758,1.33e-10,1.354e-10,1.354e-10,-0.08151,0.07697,0.07607,1.286e-10,1.332e-10,1.332e-10,1.0,2.0,0.07607,5.062e-11,0.179,6.083e-11,0.07669,0.1429,0.1792,4.054e-11,-0.05622,5.738e-11,5.06e-11,6.081e-11,7.202e-12,7.21e-12,-0.07993,2.497e-11,0.02034,0.09538,2.302e-11,0.09556,-2.724e-12,0.02229,-0.01354,2.495e-11,4.541e-13,0.0,-0.1484,0.0,0.0,0.0,-0.1112,0.00106,0.0,1.891e-13,0.0003039,0.0
6.545e-06,0.002442,1.83e-09,1197.0,5.787e-13,654.0,-0.01971,-51.43,-45.21,-6.594,-54.96,-41.59,-9.102,-56.76,-46.6,-13.17,-59.92,-54.81,-18.88,-65.08,-65.71,0.01727,0.0701,0.05942,1.184e-10,1.227e-10,1.226e-10,-0.0002641,0.0,1.062e-06,0.0,0.0,2.004e-12,1.0,2.0,1.577e-06,0.0,0.03019,4.54e-11,0.0,-0.02241,0.03239,0.0,-0.0001948,4.575e-11,2.452e-12,4.526e-11,1.098e-13,0.0,-0.0001503,0.0,1.569e-07,4.779e-05,0.0,0.0,0.0,0.0,-0.04694,1.877e-13,2.18e-13,0.0,-0.0001079,0.0,0.0,0.0,-0.03371,1.352e-07,0.0,9.7e-14,6.83e-05,0.0
1.0629999999999998e-06,0.001555,2.642e-09,470.8,4.135000000000001e-13,1285.0,-0.01975,-11.08,-21.4,-6.58,-12.56,-17.35,-9.068,-14.79,-19.3,-13.13,-18.09,-21.89,-18.81,-21.39,-23.01,0.05423,0.1484,0.1226,1.178e-10,1.235e-10,1.229e-10,0.03946,0.05135,0.05132,1.226e-10,1.186e-10,1.186e-10,2.0,2.0,0.04463,5.028e-11,0.08178,5.218e-11,0.05039,0.01307,0.1038,4.885e-11,0.02249,4.67e-11,4.931e-11,5.197e-11,1.656e-11,0.0,0.01645,0.0,0.03841,0.03333,0.0,0.0,0.0,0.0,-0.02653,1.477e-11,7.68e-12,0.03058,0.02526,7.963e-12,0.0,9.894e-12,-0.0642,0.02717,0.0,4.395e-13,0.0002871,0.0
6.303e-06,0.001224,2.6220000000000003e-09,1471.0,4.4910000000000013e-13,1150.0,-0.01962,-47.99,-43.48,-6.589,-56.6,-42.41,-9.099,-56.77,-45.52,-13.17,-58.52,-52.16,-18.88,-63.04,-62.39,0.3496,0.3461,0.3454,1.143e-10,1.212e-10,1.212e-10,0.0005712,0.00177,0.001518,1.284e-10,1.301e-10,1.291e-10,1.0,2.0,0.001009,5.108e-11,0.3706,4.885e-11,0.001199,0.2154,0.3728,4.503e-11,-0.0001617,4.517e-11,5.023e-11,4.884e-11,9.28e-14,0.0,-0.001616,2.985e-12,4.733e-06,0.006551,1.16e-12,0.02019,0.0,0.0,-0.2554,4.323e-12,6.463e-14,0.0,-0.001395,0.0,0.0,0.0,-0.2381,1.139e-06,0.0,3.713e-13,0.002314,0.0
6.724e-06,0.0005257999999999,2.8340000000000003e-09,1307.0,6.303000000000002e-13,420.9,-0.01962,-4.031,4.217,-6.591,-9.524,2.814,-9.103,-13.52,-3.889,-13.17,-20.81,-15.89,-18.88,-31.29,-32.03,0.5452,0.6781,0.6409,1.351e-10,1.36e-10,1.36e-10,0.2055,0.2528,0.2526,1.189e-10,1.257e-10,1.256e-10,1.0,2.0,0.1146,5.498e-11,0.4748,6.153e-11,0.1152,0.1864,0.5019,5.344e-11,-0.02733,6.06e-11,5.475e-11,6.151e-11,8.013e-13,0.0,-0.193,0.0,0.0001197,0.03992,0.0,0.0,0.0,0.0,-0.2756,1.084e-11,2.98e-13,0.0,-0.138,0.0,-8.447e-12,0.0,-0.2604,0.0001055,0.004494,4.712e-13,0.002207,6.128e-13
9.859e-06,0.0011639999999999,2.976e-09,287.3,2.0310000000000001e-13,797.2,-0.01966,-5.9,-11.77,-6.584,-2.1,2.538,-9.122,-5.382,-1.071,-13.18,-14.45,-15.28,-18.87,-25.05,-30.94,0.3274,0.4518,0.4501,1.315e-10,1.344e-10,1.344e-10,-0.5951,0.1947,0.04368,1.177e-10,1.257e-10,1.257e-10,2.0,2.0,0.08012,0.0,0.396,5.806e-11,0.0,0.2096,0.3986,0.0,-0.5047,5.43e-11,2.213e-11,5.805e-11,1.948e-14,0.0,-0.5112,0.0,0.000295,0.001902,0.0,0.0,0.0,0.0,-0.3393,1.078e-13,2.773e-13,0.0,-0.3541,0.0,0.0,0.0,-0.2135,0.0007273,0.0,1.433e-13,0.00056,0.0
5.579e-06,0.001026,2.685e-09,755.9,1.2690000000000002e-13,813.4,-0.01965,-10.84,-9.68,-6.585,-14.6,-7.021,-9.093,-17.18,-7.247,-13.17,-23.19,-15.81,-18.88,-32.76,-30.51,0.3402,0.401,0.3923,1.339e-10,1.363e-10,1.363e-10,0.1251,0.2578,0.2493,1.369e-10,1.385e-10,1.385e-10,1.0,2.0,0.2411,6.032e-11,0.3707,6.344e-11,0.2432,0.2974,0.374,5.641e-11,-0.0172,6.084e-11,6.031e-11,6.344e-11,1.822e-11,1.822e-11,-0.02942,2.608e-11,0.1664,0.289,2.325e-11,0.2933,1.277e-11,0.1697,0.1045,2.599e-11,1.136e-12,0.0,-0.2306,0.0,0.0,0.0,-0.3028,0.004406,0.0,9.914e-14,0.001661,0.0
5.440999999999999e-06,0.0009505,1.709e-09,490.6,6.661e-14,667.7,-0.01969,-1.393,-2.521,-6.578,-5.521,-4.215,-9.078,-5.102,-0.6224,-13.17,-8.965,-3.207,-18.89,-18.62,-16.91,0.1555,0.2754,0.2363,1.249e-10,1.301e-10,1.301e-10,0.1724,0.3504,0.2444,1.317e-10,1.35e-10,1.35e-10,2.0,2.0,0.2159,6.353e-11,0.2612,5.728e-11,0.2606,0.2113,0.2612,6.097e-11,0.01625,5.372e-11,6.347e-11,5.719e-11,2.106e-11,2.118e-11,0.07911,2.466e-11,0.2107,0.2067,2.298e-11,0.2183,1.774e-11,0.2197,0.1175,2.403e-11,1.752e-13,0.0,-0.246,0.0,0.0,0.0,-0.19,0.001578,0.0,1.23e-12,0.001548,0.0
8.643e-06,0.001236,6.404e-11,644.0,8.456000000000002e-14,368.4,-0.01958,-12.18,-7.125,-6.598,-19.9,-14.2,-9.108,-24.64,-19.6,-13.17,-32.65,-31.98,-18.87,-43.54,-48.88,0.12,0.3404,0.3018,8.978e-11,1.048e-10,1.047e-10,0.2423,0.3587,0.3491,8.5e-11,1.013e-10,1.012e-10,1.0,2.0,0.007298,2.941e-12,0.08824,2.123e-11,0.01127,-0.01733,0.08838,-4.446e-12,-0.0147,6.694e-12,5.136e-12,2.122e-11,5.761e-13,0.0,-0.1754,0.0,0.002711,0.001032,0.0,0.0,0.0,0.0,-0.1899,2.128e-13,3.556e-13,0.0,-0.1629,0.0,0.0,0.0,-0.1846,0.001479,0.0,2.42e-13,0.001565,0.0
9.128e-06,0.002435,1.62e-09,475.2,6.937000000000002e-13,1164.0,-0.01956,-31.8,-35.19,-6.602,-34.84,-24.56,-9.111,-40.0,-34.35,-13.17,-48.44,-48.41,-18.87,-59.0,-64.61,0.0007223,0.03062,0.02594,7.494e-11,8.462e-11,8.439e-11,-0.08554,0.01837,0.01769,-3.933e-12,1.024e-11,3.576e-11,1.0,2.0,0.0004345,0.0,0.0007711,0.0,0.0,-0.03218,0.0,0.0,-0.08255,0.0,5.801e-13,3.296e-12,1.039e-12,0.0,-0.0771,0.0,0.0006864,6.401e-05,0.0,0.0,0.0,0.0,-0.03396,6.045e-13,3.259e-13,0.0,-0.05149,0.0,0.0,0.0,-0.02338,0.0002487,0.0,1.68e-13,8.415e-05,0.0
2.418e-06,0.001129,1.694e-09,1431.0,2.2140000000000002e-13,841.7,-0.01972,-36.32,-31.77,-6.58,-43.48,-32.65,-9.073,-45.8,-34.29,-13.14,-49.07,-37.93,-18.84,-52.83,-43.49,0.3751,0.4046,0.4045,1.415e-10,1.418e-10,1.418e-10,0.009148,0.009474,0.009466,1.415e-10,1.417e-10,1.417e-10,1.0,2.0,0.009541,6.87e-11,0.4023,6.926e-11,0.009557,0.3312,0.4066,6.771e-11,0.008126,6.85e-11,6.863e-11,6.922e-11,3.151e-11,3.151e-11,0.001099,3.194e-11,0.006289,0.2704,3.065e-11,0.2913,3.007e-11,0.007381,0.05803,3.193e-11,8.567e-12,0.002303,-0.002729,8.568e-12,6.156e-12,5.823e-12,-0.1246,0.00229,0.07504,9.435e-12,0.07442,9.449e-12
9.745e-06,0.001996,2.268e-09,1189.0,8.699000000000002e-13,529.1,-0.01955,-56.18,-48.27,-6.605,-55.59,-44.79,-9.112,-59.29,-53.81,-13.17,-64.38,-64.73,-18.86,-70.5,-76.81,0.002388,0.1398,0.1247,9.85e-11,1.067e-10,1.058e-10,-0.0005152,0.0,7.995e-07,0.0,0.0,1.017e-12,1.0,2.0,5.515e-07,0.0,0.008716,0.0,0.0,-0.1372,0.0,0.0,-0.0004072,0.0,4.041e-13,1.033e-11,2.535e-13,0.0,-0.0002927,0.0,9.657e-07,0.0002562,0.0,0.0,0.0,0.0,-0.1107,3.522e-13,1.514e-13,0.0,-0.0001833,0.0,0.0,0.0,-0.0782,3.609e-07,0.0,3.128e-13,0.00013,0.0
1.32e-06,0.00242,3.046e-10,995.1,2.0490000000000002e-13,698.2,-0.01975,-36.98,-36.62,-6.58,-42.7,-38.11,-9.069,-44.88,-39.63,-13.13,-48.18,-42.89,-18.82,-51.87,-47.13,0.004061,0.1211,0.09607,1.031e-10,1.146e-10,1.146e-10,0.003841,0.009287,0.007793,1.238e-10,1.292e-10,1.292e-10,1.0,2.0,0.00482,5.25e-11,0.04274,3.523e-11,0.005961,-0.01971,0.05296,4.77e-11,0.00108,2.124e-11,5.239e-11,3.515e-11,1.28e-11,1.301e-11,-0.00263,0.0,0.001738,0.0008818,0.0,0.0,8.282e-12,0.001811,-0.08211,3.781e-13,3.5e-14,0.0,-0.004622,0.0,0.0,0.0,-0.07061,1.069e-05,0.0,3.437e-13,0.0003467,0.0
5.884e-06,0.002025,2.036e-09,1315.0,5.136000000000002e-13,313.6,-0.01966,-55.73,-45.74,-6.589,-54.05,-40.48,-9.097,-55.49,-44.17,-13.17,-58.3,-51.55,-18.88,-63.15,-62.0,0.09214,0.2201,0.1924,1.324e-10,1.351e-10,1.351e-10,-0.0007095,0.0,1.367e-05,0.0,0.0,3.447e-12,1.0,2.0,1.674e-06,0.0,0.116,5.689e-11,0.0,-0.03425,0.1219,0.0,-0.0006966,5.2e-11,2.787e-13,5.689e-11,1.338e-13,3.026e-13,-0.0006396,0.0,5.175e-07,0.0002745,0.0,0.0,-2.036e-11,5.41e-06,-0.1332,2.66e-12,1.222e-14,0.0,-0.0004729,0.0,0.0,0.0,-0.1071,1.966e-07,0.0,1.327e-14,0.0001491,0.0
2.28e-06,0.0006612,4.4969999999999996e-10,389.1,8.156000000000002e-13,1438.0,-0.01975,-7.502,-15.0,-6.579,-4.384,-2.237,-9.071,-6.842,-4.664,-13.13,-11.05,-9.028,-18.83,-17.3,-15.87,0.1585,0.2941,0.2535,1.034e-10,1.067e-10,1.063e-10,0.1059,0.05893,0.05776,8.191e-11,8.868e-11,8.863e-11,2.0,2.0,0.1184,2.898e-11,0.1562,3.9e-11,0.1329,0.06898,0.1928,2.902e-11,0.05796,4.059e-11,2.879e-11,3.792e-11,2.091e-12,0.0,-0.07257,0.0,0.009539,0.01082,0.0,0.0,0.0,0.0,-0.1235,2.498e-12,6.912e-14,0.0,-0.2819,0.0,0.0,0.0,-0.2541,0.0006233,0.0,2.04e-14,0.0003038,0.0
5.163999999999999e-06,0.001046,2.766e-09,675.5,2.640000000000001e-13,1443.0,-0.01968,-8.721,-12.08,-6.584,-6.773,3.053,-9.094,-9.817,0.3211,-13.17,-16.04,-8.414,-18.89,-25.56,-22.37,0.2841,0.3066,0.3064,1.289e-10,1.324e-10,1.324e-10,0.06013,0.15,0.1484,1.168e-10,1.258e-10,1.257e-10,1.0,2.0,0.1523,4.211e-11,0.3185,5.524e-11,0.1529,0.2311,0.3196,3.023e-11,-0.1174,5.032e-11,4.21e-11,5.524e-11,7.603e-13,0.0,-0.1713,1.808e-11,0.01163,0.145,1.502e-11,0.1464,0.0,0.0,-0.03347,1.807e-11,2.106e-13,0.0,-0.3335,0.0,0.0,0.0,-0.3073,0.005911,0.0,7.402e-14,0.001503,0.0
5.856e-06,0.001798,2.36e-09,898.8,4.3870000000000004e-13,861.6,-0.01963,-40.83,-38.28,-6.588,-49.97,-37.15,-9.096,-52.31,-41.24,-13.17,-55.91,-49.07,-18.88,-61.19,-59.72,0.2649,0.2716,0.2715,1.21e-10,1.264e-10,1.264e-10,0.007314,0.008909,0.008906,1.121e-10,1.2e-10,1.2e-10,1.0,2.0,0.006949,5.02e-11,0.2317,5.742e-11,0.007088,0.1088,0.2419,4.579e-11,0.00173,5.644e-11,5.019e-11,5.709e-11,6.127e-12,0.0,-0.007684,1.252e-11,0.0001019,0.03085,8.051e-12,0.03164,0.0,0.0,-0.1601,1.2e-11,2.73e-13,0.000113,-0.005798,9.296e-13,0.0,-9.073e-12,-0.1465,3.607e-05,0.0,4.317e-13,0.0006076,0.0
2.537e-06,0.0013759999999999,3.0189999999999996e-10,1458.0,1.267e-15,131.7,-0.01971,-40.53,-29.91,-6.581,-45.9,-35.36,-9.074,-46.1,-35.77,-13.14,-46.2,-36.6,-18.84,-47.43,-39.95,-0.01053,0.3373,0.2682,8.847e-11,1.045e-10,1.044e-10,-0.0003915,0.005788,0.004198,8.621e-11,1.028e-10,1.026e-10,1.0,2.0,0.001373,0.0,0.08906,0.0,0.0,-0.08883,0.0,0.0,0.001094,0.0,2.194e-11,2.314e-11,1.766e-13,9.606e-13,-0.002757,0.0,7.903e-05,0.0004311,0.0,0.0,-9.026e-12,0.0001055,-0.1954,4.828e-14,3.143e-13,0.0,-0.00506,0.0,0.0,0.0,-0.2175,1.239e-05,0.0,2.301e-14,4.109e-05,0.0
6.849e-06,0.0005242999999999,2.779e-09,1171.0,8.520000000000001e-13,892.2,-0.01963,0.4528,4.919,-6.597,-1.808,10.14,-9.111,-6.557,2.595,-13.18,-14.54,-10.06,-18.88,-25.35,-26.48,0.364,0.4572,0.4181,9.61e-11,1.029e-10,1.025e-10,0.182,0.1967,0.1959,6.765e-11,8.077e-11,8.047e-11,1.0,2.0,0.02526,1.884e-11,0.2035,3.212e-11,0.0253,0.136,0.228,1.581e-11,-0.03713,3.588e-11,1.814e-11,3.05e-11,1.957e-13,0.0,-0.2938,0.0,0.0004289,0.001341,0.0,0.0,0.0,0.0,-0.3194,8.686e-13,5.072e-13,0.0,-0.2381,0.0,0.0,0.0,-0.2771,0.0002278,0.0,1.103e-13,0.0009914,0.0
6.9400000000000005e-06,0.001633,2.467e-10,1356.0,3.1460000000000006e-14,1037.0,-0.01961,-51.48,-47.22,-6.593,-33.58,-28.06,-9.102,-34.07,-27.34,-13.17,-39.1,-34.87,-18.87,-48.38,-49.92,0.0453,0.1338,0.1111,1.036e-10,1.15e-10,1.149e-10,-0.001502,0.0,1.324e-05,0.0,0.0,4.725e-12,1.0,2.0,5.075e-06,0.0,0.0654,3.843e-11,0.0,0.04009,0.0784,0.0,-0.0008214,2.996e-11,1.316e-12,3.839e-11,7.922e-13,0.0,-0.004573,0.0,1.092e-05,0.001153,0.0,0.0,0.0,0.0,-0.02065,1.786e-12,2.233e-13,0.0,-0.004411,0.0,0.0,0.0,-0.08929,2.175e-05,0.0,2.645e-13,9.424e-05,0.0
7.269999999999999e-06,0.001983,2.1349999999999998e-09,851.4,5.516000000000001e-13,478.4,-0.0196,-42.08,-36.32,-6.593,-53.9,-41.39,-9.105,-56.14,-46.98,-13.17,-59.53,-55.58,-18.87,-64.84,-66.61,0.1135,0.2363,0.2084,1.295e-10,1.32e-10,1.32e-10,0.003554,0.007786,0.007258,1.266e-10,1.294e-10,1.294e-10,1.0,2.0,0.002303,4.891e-11,0.1118,5.526e-11,0.002359,-0.0402,0.1128,4.67e-11,-0.002622,5.372e-11,4.854e-11,5.524e-11,3.597e-13,0.0,-0.004529,0.0,2.446e-05,0.000173,0.0,0.0,0.0,0.0,-0.1295,3.677e-13,3.508e-13,0.0,-0.003237,0.0,0.0,0.0,-0.1053,7.481e-06,0.0,9.219e-14,0.0001937,0.0
3.944e-06,0.002378,1.707e-09,1167.0,8.111e-13,1474.0,-0.01971,-62.73,-60.56,-6.584,-59.53,-46.51,-9.083,-57.73,-45.42,-13.15,-57.1,-47.02,-18.87,-59.17,-53.26,0.02457,0.08508,0.06708,9.178e-11,9.896e-11,9.868e-11,0.000223,0.0005805,0.0004157,8.578e-11,9.026e-11,8.892e-11,1.0,2.0,0.0002538,2.623e-11,0.03254,3.094e-11,0.000292,-0.01468,0.03904,3.14e-11,-8.483e-05,3.437e-11,2.556e-11,3.033e-11,1.761e-12,3.736e-12,-0.0004163,0.0,2.792e-05,0.0007203,0.0,0.0,1.418e-13,4.667e-05,-0.06306,2.461e-12,2.423e-13,0.0,-0.0005949,0.0,0.0,0.0,-0.07212,2.591e-06,0.0,3.217e-13,0.0003273,0.0
6.651e-06,0.002064,5.228e-10,472.0,2.8910000000000005e-13,434.4,-0.01962,-19.46,-17.65,-6.59,-24.44,-16.04,-9.101,-27.89,-19.66,-13.17,-34.85,-30.92,-18.88,-45.16,-46.87,0.0661,0.1585,0.1392,1.337e-10,1.361e-10,1.361e-10,0.2721,0.2887,0.2772,1.287e-10,1.327e-10,1.327e-10,1.0,2.0,0.2338,5.088e-11,0.0872,5.95e-11,0.2425,-0.03059,0.0911,4.23e-11,0.07439,5.646e-11,5.086e-11,5.946e-11,2.688e-13,0.0,-0.1705,0.0,0.0001851,0.000775,0.0,0.0,0.0,0.0,-0.1001,1.421e-12,4.049e-14,0.0,-0.1434,0.0,0.0,0.0,-0.07956,3.921e-05,0.0,3.598e-13,0.0004783,0.0
1.596e-06,0.0005055,2.9200000000000003e-09,1114.0,6.458e-13,1498.0,-0.01974,-1.205,-1.581,-6.58,-0.5553,6.867,-9.071,-3.006,4.463,-13.13,-7.105,0.3225,-18.83,-13.06,-5.875,0.1224,0.2552,0.2111,1.113e-10,1.146e-10,1.143e-10,0.1367,0.1482,0.1472,9.984e-11,1.006e-10,1.002e-10,2.0,2.0,0.1576,4.093e-11,0.138,4.595e-11,0.1883,0.06406,0.1805,4.37e-11,0.1464,4.371e-11,3.721e-11,4.576e-11,1.405e-11,1.672e-11,0.03277,0.0,0.118,0.06865,0.0,0.0,1.592e-11,0.1318,-0.03679,1.411e-11,3.202e-12,0.01312,-0.06723,4.014e-12,0.0,2.423e-12,-0.09381,0.01245,0.0,7.207e-13,0.0008831,0.0
8.53e-06,0.0006728999999999,6.527e-10,593.6,2.659e-13,41.13,-0.01952,9.32,18.85,-6.606,0.4853,8.257,-9.115,-5.184,-0.4214,-13.17,-13.94,-13.98,-18.87,-25.18,-30.97,0.08676,0.4721,0.4393,6.908e-11,8.994e-11,8.98e-11,0.3736,0.6935,0.6903,5.542e-11,7.959e-11,7.941e-11,2.0,2.0,0.006358,0.0,0.002897,0.0,0.0,-0.3796,0.0,0.0,-0.2159,0.0,7.066e-13,7.517e-13,4.423e-13,0.0,-0.3302,0.0,0.004036,0.002345,0.0,0.0,0.0,0.0,-0.4104,3.203e-13,9.756e-13,0.0,-0.4379,0.0,0.0,0.0,-0.3437,0.003857,0.0,5.933e-14,0.001463,0.0
3.092e-06,0.001902,2.224e-09,636.5,6.646000000000001e-13,542.3,-0.0197,-23.58,-22.1,-6.581,-27.54,-18.99,-9.076,-30.07,-21.32,-13.14,-34.46,-25.95,-18.85,-41.22,-33.83,0.2458,0.345,0.3143,1.325e-10,1.341e-10,1.34e-10,0.2272,0.2249,0.2247,1.213e-10,1.271e-10,1.271e-10,1.0,2.0,0.2228,5.753e-11,0.233,5.994e-11,0.2379,0.1161,0.2675,5.609e-11,0.1718,5.79e-11,5.717e-11,5.992e-11,1.987e-11,1.99e-11,-0.008821,1.823e-11,0.1161,0.09121,1.517e-11,0.09126,1.686e-11,0.1217,-0.06731,1.778e-11,4.326e-14,0.0,-0.1558,0.0,0.0,0.0,-0.1374,0.0009785,0.0,1.038e-13,0.0004268,0.0
7.317999999999999e-06,0.001797,5.739e-10,1004.0,6.351000000000001e-13,395.9,-0.0196,-44.65,-36.84,-6.594,-56.66,-43.92,-9.106,-57.74,-48.61,-13.17,-60.29,-56.46,-18.87,-65.32,-67.36,0.2039,0.3638,0.3416,1.343e-10,1.36e-10,1.36e-10,0.001834,0.004922,0.004572,1.247e-10,1.298e-10,1.298e-10,1.0,2.0,0.0008962,3.768e-11,0.1771,5.67e-11,0.0009242,-0.01146,0.1774,2.412e-11,-0.001838,5.141e-11,3.742e-11,5.669e-11,3.234e-13,0.0,-0.002564,0.0,9.408e-06,0.001299,0.0,0.0,0.0,0.0,-0.173,5.537e-13,3.801e-13,0.0,-0.002078,0.0,0.0,0.0,-0.1464,1.323e-05,0.0,2.247e-13,0.000659,0.0
2.444e-06,0.0005767999999999,2.8420000000000003e-09,287.8,6.910000000000001e-13,208.4,-0.01973,-3.007,-6.049,-6.579,-6.784,-7.071,-9.07,-8.4,-7.833,-13.13,-10.56,-8.186,-18.83,-12.06,-5.867,0.1825,0.4631,0.3839,1.244e-10,1.296e-10,1.296e-10,0.3745,0.4362,0.4131,1.389e-10,1.398e-10,1.398e-10,2.0,2.0,0.3482,6.855e-11,0.2441,5.454e-11,0.3992,0.07111,0.3094,6.759e-11,0.2505,4.952e-11,6.856e-11,5.453e-11,3.232e-11,3.235e-11,0.3038,1.789e-11,0.3069,0.111,1.504e-11,0.1317,3.17e-11,0.3248,-0.05422,1.762e-11,1.467e-11,0.3125,0.2192,1.468e-11,0.0,1.395e-11,-0.1303,0.3125,0.0,5.862e-13,0.004006,0.0
2.684e-06,0.0017749999999999,1.817e-10,240.8,3.044e-14,1322.0,-0.01974,-12.35,-24.59,-6.579,-16.89,-27.11,-9.066,-16.31,-23.5,-13.12,-16.43,-19.74,-18.82,-19.98,-20.99,0.04727,0.1211,0.09299,1.267e-10,1.313e-10,1.312e-10,0.01111,0.04107,0.02371,1.371e-10,1.387e-10,1.387e-10,2.0,2.0,0.03173,6.7e-11,0.08254,5.849e-11,0.033,0.07019,0.08657,6.558e-11,0.006699,5.547e-11,6.697e-11,5.839e-11,3.147e-11,3.167e-11,-0.03399,2.566e-11,0.02586,0.08361,2.513e-11,0.09217,3.112e-11,0.03013,0.07751,2.511e-11,1.097e-11,0.0305,0.002933,1.099e-11,9.551e-12,8.683e-12,0.001909,0.02976,0.04558,1.089e-11,0.04527,1.089e-11
5.81e-06,0.001549,9.413999999999999e-10,1237.0,9.951e-13,498.4,-0.01963,-46.16,-38.24,-6.588,-55.41,-41.66,-9.096,-56.01,-44.64,-13.17,-57.77,-50.79,-18.88,-62.11,-60.67,0.3215,0.4714,0.4511,1.232e-10,1.258e-10,1.256e-10,0.003604,0.004768,0.004393,1.224e-10,1.252e-10,1.25e-10,1.0,2.0,0.002685,4.837e-11,0.3045,4.944e-11,0.002691,0.1162,0.3196,4.384e-11,0.0006174,4.635e-11,4.836e-11,4.928e-11,7.225e-14,0.0,-0.002243,0.0,7.362e-06,0.001931,0.0,0.0,0.0,0.0,-0.2658,4.589e-13,2.431e-13,0.0,-0.002078,0.0,0.0,0.0,-0.2206,8.926e-06,0.0,4.092e-13,0.0004923,0.0
6.393e-06,0.001456,1.754e-09,499.5,8.192000000000001e-13,1327.0,-0.01965,-9.548,-13.15,-6.591,-7.995,2.136,-9.105,-11.97,-3.584,-13.18,-19.25,-14.69,-18.88,-29.6,-30.02,0.205,0.2863,0.285,9.45e-11,1.02e-10,1.018e-10,0.1685,0.03386,0.02917,4.255e-11,6.701e-11,6.571e-11,1.0,2.0,0.0311,7.313e-12,0.2135,3.427e-11,0.03199,0.09149,0.2146,-3.552e-13,-0.02123,3.322e-11,7.272e-12,3.166e-11,1.015e-12,0.0,-0.4598,0.0,0.008316,0.004536,0.0,0.0,0.0,0.0,-0.2653,1.05e-12,4.821e-13,0.0,-0.3983,0.0,0.0,0.0,-0.2364,0.003181,0.0,2.197e-13,0.0008952,0.0
7.62e-06,0.002088,2.1840000000000003e-09,409.0,3.7710000000000003e-13,452.6,-0.0196,-13.97,-13.27,-6.594,-17.74,-8.795,-9.108,-21.84,-14.34,-13.17,-29.58,-26.86,-18.87,-40.21,-42.69,0.03505,0.1537,0.1354,1.385e-10,1.387e-10,1.387e-10,0.1901,0.2501,0.2493,1.116e-10,1.223e-10,1.223e-10,1.0,2.0,0.1463,3.76e-11,0.07713,6.13e-11,0.1559,-0.04164,0.07746,2.4e-11,-0.05929,5.802e-11,3.755e-11,6.13e-11,6.981e-13,0.0,-0.1917,0.0,0.002151,8.529e-05,0.0,0.0,0.0,0.0,-0.09623,1.972e-13,1.681e-13,0.0,-0.1293,0.0,0.0,0.0,-0.06991,0.0002085,0.0,1.037e-13,9.054e-05,0.0
